"";"ED";"ES"
"Laterallus ruber";0,001639862093738;1,92169854497566e-08
"Laterallus albigularis";0,000693294178886494;2,67296431970083e-18
"Laterallus exilis";0,000693294178886494;5,34592863940165e-18
"Laterallus jamaicensis";0,0010600139411239;1,67877246698702e-31
"Laterallus spilonotus";0,001639862093738;3,84339708995132e-08
"Laterallus leucopyrrhus";0,000121430967291621;8,41004817006461e-309
"Laterallus xenopterus";0,001639862093738;7,68679417990265e-08
"Nesoclopeus woodfordi";0,000121430967291621;1,69782028051836e-308
"Gallirallus australis";0,0063703725857207;1,69460737267367e-05
"Gallirallus sylvestris";0,000121430967291621;3,39982364680254e-308
"Gallirallus okinawae";0,000693294178886494;1,06918572788033e-17
"Gallirallus torquatus";0,000121430967291621;6,80382969179711e-308
"Gallirallus insignis";0,000121430967291621;1,36130700581462e-307
"Gallirallus philippensis";0,0105204972666945;0,00348545875554816
"Gallirallus rovianae";0,00261391853270963;0,00298878499508358
"Gallirallus owstoni";0,0109728987268691;0,008880262047284
"Gallirallus striatus";0,000693294178886494;2,13837145576066e-17
"Rallus longirostris";0,0192040542758056;0,0170965897862353
"Rallus elegans";0,0010600139411239;3,35754493397405e-31
"Rallus wetmorei";0,0192040542758056;0,0170965897862353
"Rallus limicola";0,0010600139411239;6,7150898679481e-31
"Rallus semiplumbeus";0,0010600139411239;1,34301797358962e-30
"Rallus antarcticus";0,0010600139411239;2,68603594717924e-30
"Rallus aquaticus";0,0192040542758056;0,0341931795724707
"Rallus caerulescens";0,020634627948864;0,0153638397151382
"Rallus madagascariensis";0,00357748993747512;4,95124534651853e-06
"Lewinia mirifica";0,0010600139411239;5,37207189435848e-30
"Lewinia pectoralis";0,0010600139411239;1,0744143788717e-29
"Lewinia muelleri";0,0010600139411239;2,14882875774339e-29
"Dryolimnas cuvieri";0,0010600139411239;4,29765751548678e-29
"Crecopsis egregia";0,0105204972666945;0,00697091751109631
"Crex crex";0,000400205787500527;3,34038331852925e-39
"Rougetius rougetii";0,0010600139411239;8,59531503097356e-29
"Aramidopsis plateni";0,00342150521065227;2,24662853678105e-05
"Atlantisia rogersi";0,000400205787500527;6,6807666370585e-39
"Aramides mangle";0,00357748993747512;9,90249069303706e-06
"Aramides axillaris";0,000121430967291621;2,72275988344696e-307
"Aramides cajanea";0,0010600139411239;1,71906300619471e-28
"Aramides wolfi";0,001639862093738;1,53735883598053e-07
"Aramides ypecaha";0,001639862093738;3,07471767196106e-07
"Aramides saracura";0,001639862093738;6,14943534392212e-07
"Aramides calopterus";0,001639862093738;1,22988706878442e-06
"Amaurolimnas concolor";0,0109728987268691;0,017760524094568
"Gymnocrex rosenbergii";0,000121430967291621;5,44587393290801e-307
"Gymnocrex plumbeiventris";0,000121430967291621;1,08931299263556e-306
"Amaurornis akool";0,00357748993747512;1,98049813860741e-05
"Amaurornis olivacea";0,001639862093738;2,45977413756885e-06
"Amaurornis isabellina";0,000121430967291621;2,17888014996418e-306
"Amaurornis moluccana";0,001639862093738;4,9195482751377e-06
"Amaurornis phoenicurus";0,0063703725857207;1,69460737267367e-05
"Amaurornis flavirostra";0,0063703725857207;3,38921474534734e-05
"Amaurornis olivieri";0,000121430967291621;4,35789308745386e-306
"Amaurornis bicolor";0,00357748993747512;3,96099627721482e-05
"Porzana parva";0,0010600139411239;3,43812601238942e-28
"Porzana pusilla";0,0010600139411239;6,87625202477885e-28
"Porzana porzana";0,0116123544035765;0,0043381948740446
"Porzana fluminea";0,020634627948864;0,0153638397151382
"Porzana carolina";0,020634627948864;0,0307276794302763
"Porzana spiloptera";0,00357748993747512;7,92199255442965e-05
"Porzana albicollis";0,000121430967291621;8,71609593759391e-306
"Porzana fusca";0,000693294178886494;4,27674291152132e-17
"Porzana paykullii";0,000693294178886494;8,55348582304264e-17
"Porzana tabuensis";0,0116123544035765;0,0043381948740446
"Porzana atra";0,000121430967291621;1,74329045642657e-305
"Porzana flaviventer";0,0116123544035765;0,0086763897480892
"Porzana cinerea";0,0063703725857207;6,77842949069469e-05
"Aenigmatolimnas marginalis";0,0063703725857207;0,000135568589813894
"Cyanolimnas cerverai";0,001639862093738;9,83909655027539e-06
"Neocrex colombiana";0,000693294178886494;1,71069716460853e-16
"Neocrex erythrops";0,000693294178886494;3,42139432921706e-16
"Pardirallus maculatus";0,0010600139411239;1,37525040495577e-27
"Pardirallus nigricans";0,00357748993747512;0,000158439851088593
"Pardirallus sanguinolentus";0,000693294178886494;6,84278865843411e-16
"Eulabeornis castaneoventris";0,0010600139411239;2,75050080991154e-27
"Habroptila wallacii";0,00357748993747512;0,000316879702177186
"Megacrex inepta";0,000121430967291621;3,48662709669291e-305
"Gallicrex cinerea";0,0063703725857207;0,000271137179627787
"Porphyrio porphyrio";0,0063703725857207;0,000542274359255575
"Porphyrio hochstetteri";0,000417214325891376;1,93664858563671e-44
"Porphyrio alleni";0,0116123544035765;0,0173527794961784
"Porphyrio martinica";0,0438193001662197;0,0406934508721613
"Porphyrio flavirostris";0,0063703725857207;0,00108454871851115
"Gallinula silvestris";0,027279893326419;0,0341931795724707
"Gallinula nesiotis";0,000121430967291621;6,97328070078954e-305
"Gallinula chloropus";0,0063703725857207;0,0021690974370223
"Gallinula tenebrosa";0,0116123544035765;0,0347055589923568
"Gallinula angulata";0,0010600139411239;5,50100161982308e-27
"Gallinula melanops";0,00465255974441694;0,00248588349623081
"Gallinula ventralis";0,001639862093738;1,96781931005508e-05
"Gallinula mortierii";0,000400205787500527;1,3361533274117e-38
"Fulica cristata";0,0064907298532538;0,00091346526830964
"Fulica atra";0,0064907298532538;0,00182693053661928
"Fulica alai";0,0064907298532538;0,00365386107323856
"Fulica americana";0,0064907298532538;0,00730772214647712
"Fulica caribaea";0,0064907298532538;0,0146154442929542
"Fulica leucoptera";0,0157839947190426;0,0220564081330407
"Fulica ardesiaca";0,0122721603571961;0,00113822096257845
"Fulica armillata";0,00585288077107781;0,000139738215383861
"Fulica rufifrons";0,0108945795917425;0,00304353107712955
"Fulica gigantea";0,0157839947190426;0,0220564081330407
"Fulica cornuta";0,0122721603571961;0,00113822096257845
"Mesitornis variegatus";0,00023780504707635;3,33565202508656e-155
"Mesitornis unicolor";0,000121430967291621;1,39465666238995e-304
"Monias benschi";0,000121430967291621;2,78932146564023e-304
"Syrrhaptes tibetanus";0,000400205787500527;2,6723066548234e-38
"Syrrhaptes paradoxus";0,000400205787500527;5,3446133096468e-38
"Pterocles alchata";0,000400205787500527;1,06892266192936e-37
"Pterocles namaqua";0,000400205787500527;2,13784532385872e-37
"Pterocles exustus";0,000400205787500527;4,27569064771744e-37
"Pterocles senegallus";0,000400205787500527;8,55138129543488e-37
"Pterocles gutturalis";0,000400205787500527;1,71027625908698e-36
"Pterocles orientalis";0,000400205787500527;3,42055251817395e-36
"Pterocles coronatus";0,000400205787500527;6,84110503634791e-36
"Pterocles personatus";0,000400205787500527;1,36822100726958e-35
"Pterocles decoratus";0,000400205787500527;2,73644201453916e-35
"Pterocles bicinctus";0,000400205787500527;5,47288402907832e-35
"Pterocles quadricinctus";0,000400205787500527;1,09457680581566e-34
"Pterocles indicus";0,000400205787500527;2,18915361163133e-34
"Pterocles lichtensteinii";0,000400205787500527;4,37830722326266e-34
"Pterocles burchelli";0,000400205787500527;8,75661444652532e-34
"Attagis gayi";0,000417214325891376;3,87329717127342e-44
"Attagis malouinus";0,000417214325891376;7,74659434254684e-44
"Thinocorus orbignyianus";0,000417214325891376;1,54931886850937e-43
"Thinocorus rumicivorus";0,000417214325891376;3,09863773701874e-43
"Pedionomus torquatus";0,000121430967291621;5,57864859887966e-304
"Scolopax rusticola";0,000693294178886494;1,36855773168682e-15
"Scolopax mira";0,000121430967291621;1,11572971977593e-303
"Scolopax saturata";0,000121430967291621;2,23145943955186e-303
"Scolopax celebensis";0,0010600139411239;1,10020032396462e-26
"Scolopax rochussenii";0,000693294178886494;2,73711546337365e-15
"Scolopax minor";0,000693294178886494;5,47423092674729e-15
"Gallinago solitaria";0,000121430967291621;4,46291887910372e-303
"Gallinago hardwickii";0,000121430967291621;8,92583775820745e-303
"Gallinago nemoricola";0,0010600139411239;2,20040064792923e-26
"Gallinago stenura";0,000121430967291621;1,78516755164149e-302
"Gallinago megala";0,000121430967291621;3,57033510328298e-302
"Gallinago media";0,001639862093738;3,93563862011016e-05
"Gallinago gallinago";0,000693294178886494;1,09484618534946e-14
"Gallinago nigripennis";0,000693294178886494;2,18969237069892e-14
"Gallinago macrodactyla";0,0010600139411239;4,40080129585846e-26
"Gallinago paraguaiae";0,000693294178886494;4,37938474139783e-14
"Gallinago nobilis";0,000693294178886494;8,75876948279567e-14
"Gallinago undulata";0,000121430967291621;7,14067020656596e-302
"Gallinago jamesoni";0,000693294178886494;1,75175389655913e-13
"Gallinago stricklandii";0,000121430967291621;1,42813404131319e-301
"Gallinago imperialis";0,000121430967291621;2,85626808262638e-301
"Lymnocryptes minimus";0,000693294178886494;3,50350779311827e-13
"Coenocorypha pusilla";0,000121430967291621;5,71253616525277e-301
"Coenocorypha aucklandica";0,000121430967291621;1,14250723305055e-300
"Limosa limosa";0,0010600139411239;8,80160259171693e-26
"Limosa haemastica";0,0010600139411239;1,76032051834339e-25
"Limosa lapponica";0,0010600139411239;3,52064103668677e-25
"Limosa fedoa";0,000693294178886494;7,00701558623653e-13
"Numenius minutus";0,000251428617012237;2,32860066228579e-66
"Numenius borealis";0,000251428617012237;4,65720132457158e-66
"Numenius phaeopus";0,0063703725857207;0,0043381948740446
"Numenius tahitiensis";0,000121430967291621;2,28501446610111e-300
"Numenius tenuirostris";0,000251428617012237;9,31440264914316e-66
"Numenius arquata";0,000693294178886494;1,40140311724731e-12
"Numenius americanus";0,000693294178886494;2,80280623449461e-12
"Numenius madagascariensis";0,000693294178886494;5,60561246898923e-12
"Bartramia longicauda";0,000121430967291621;4,57002893220221e-300
"Tringa erythropus";0,00235254371181596;1,64333046473866e-10
"Tringa totanus";0,00235254371181596;3,28666092947732e-10
"Tringa stagnatilis";0,00357748993747512;0,000633759404354372
"Tringa nebularia";0,00357748993747512;0,00126751880870874
"Tringa guttifer";0,0010600139411239;7,04128207337354e-25
"Tringa melanoleuca";0,00235254371181596;6,57332185895463e-10
"Tringa flavipes";0,0010600139411239;1,40825641467471e-24
"Tringa solitaria";0,0010600139411239;2,81651282934942e-24
"Tringa ochropus";0,0371549752131096;0,0405606018786798
"Tringa glareola";0,0010600139411239;5,63302565869883e-24
"Xenus cinereus";0,0010600139411239;1,12660513173977e-23
"Actitis hypoleucos";0,0010600139411239;2,25321026347953e-23
"Actitis macularius";0,000693294178886494;1,12112249379785e-11
"Heteroscelus brevipes";0,0010600139411239;4,50642052695907e-23
"Heteroscelus incanus";0,0010600139411239;9,01284105391813e-23
"Catoptrophorus semipalmatus";0,00342150521065227;4,49325707356209e-05
"Prosobonia cancellata";0,000251428617012237;1,86288052982863e-65
"Arenaria interpres";0,000121430967291621;9,14005786440443e-300
"Arenaria melanocephala";0,000121430967291621;1,82801157288089e-299
"Limnodromus griseus";0,0010600139411239;1,80256821078363e-22
"Limnodromus scolopaceus";0,0010600139411239;3,60513642156725e-22
"Limnodromus semipalmatus";0,0010600139411239;7,21027284313451e-22
"Aphriza virgata";0,000121430967291621;3,65602314576177e-299
"Calidris tenuirostris";0,000251428617012237;3,72576105965726e-65
"Calidris canutus";0,000121430967291621;7,31204629152354e-299
"Calidris alba";0,000121430967291621;1,46240925830471e-298
"Calidris pusilla";0,000693294178886494;2,24224498759569e-11
"Calidris mauri";0,0010600139411239;1,4420545686269e-21
"Calidris minuta";0,0010600139411239;2,8841091372538e-21
"Calidris ruficollis";0,0010600139411239;5,76821827450761e-21
"Calidris temminckii";0,000693294178886494;4,48448997519138e-11
"Calidris subminuta";0,0010600139411239;1,15364365490152e-20
"Calidris minutilla";0,000693294178886494;8,96897995038276e-11
"Calidris fuscicollis";0,000693294178886494;1,79379599007655e-10
"Calidris bairdii";0,000693294178886494;3,5875919801531e-10
"Calidris melanotos";0,000693294178886494;7,17518396030621e-10
"Calidris acuminata";0,000693294178886494;1,43503679206124e-09
"Calidris maritima";0,0063703725857207;0,0086763897480892
"Calidris ptilocnemis";0,0010600139411239;2,30728730980304e-20
"Calidris alpina";0,000693294178886494;2,87007358412248e-09
"Calidris ferruginea";0,0010600139411239;4,61457461960608e-20
"Calidris himantopus";0,0010600139411239;9,22914923921217e-20
"Tryngites subruficollis";0,000121430967291621;2,92481851660942e-298
"Eurynorhynchus pygmeus";0,0010600139411239;1,84582984784243e-19
"Limicola falcinellus";0,000693294178886494;5,74014716824497e-09
"Philomachus pugnax";0,0063703725857207;0,0173527794961784
"Steganopus tricolor";0,00235254371181596;1,31466437179093e-09
"Phalaropus lobatus";0,0010600139411239;3,69165969568487e-19
"Phalaropus fulicarius";0,0010600139411239;7,38331939136973e-19
"Rostratula benghalensis";0,0010600139411239;1,47666387827395e-18
"Rostratula semicollaris";0,0010600139411239;2,95332775654789e-18
"Actophilornis africanus";0,0010600139411239;5,90665551309579e-18
"Actophilornis albinucha";0,0010600139411239;1,18133110261916e-17
"Microparra capensis";0,0010600139411239;2,36266220523832e-17
"Irediparra gallinacea";0,0010600139411239;4,72532441047663e-17
"Hydrophasianus chirurgus";0,00357748993747512;0,00253503761741749
"Metopidius indicus";0,0010600139411239;9,45064882095326e-17
"Jacana spinosa";0,0010600139411239;1,89012976419065e-16
"Jacana jacana";0,0010600139411239;3,7802595283813e-16
"Chionis albus";0,000121430967291621;5,84963703321883e-298
"Chionis minor";0,000121430967291621;1,16992740664377e-297
"Pluvianellus socialis";0,00342150521065227;8,98651414712418e-05
"Burhinus oedicnemus";0,000251428617012237;7,45152211931453e-65
"Burhinus senegalensis";0,000693294178886494;1,14802943364899e-08
"Burhinus vermiculatus";0,000693294178886494;2,29605886729799e-08
"Burhinus capensis";0,000121430967291621;2,33985481328753e-297
"Burhinus bistriatus";0,000121430967291621;4,67970962657507e-297
"Burhinus superciliaris";0,000121430967291621;9,35941925315013e-297
"Burhinus grallarius";0,000251428617012237;1,49030442386291e-64
"Esacus recurvirostris";0,00209938384174702;3,05539452188515e-09
"Esacus giganteus";0,00209938384174702;6,11078904377029e-09
"Haematopus ostralegus";0,00209938384174702;1,22215780875406e-08
"Haematopus moquini";0,000121430967291621;1,87188385063003e-296
"Haematopus bachmani";0,000121430967291621;3,74376770126005e-296
"Haematopus palliatus";0,000121430967291621;7,48753540252011e-296
"Haematopus longirostris";0,000121430967291621;1,49750708050402e-295
"Haematopus unicolor";0,000121430967291621;2,99501416100804e-295
"Haematopus chathamensis";0,000121430967291621;5,99002832201609e-295
"Haematopus fuliginosus";0,000121430967291621;1,19800566440322e-294
"Haematopus ater";0,000121430967291621;2,39601132880643e-294
"Haematopus leucopodus";0,000121430967291621;4,79202265761287e-294
"Ibidorhyncha struthersii";0,00148951790743838;7,60460539241998e-18
"Himantopus himantopus";0,00148951790743838;1,520921078484e-17
"Himantopus novaezelandiae";0,00148951790743838;3,04184215696799e-17
"Cladorhynchus leucocephalus";0,00148951790743838;6,08368431393599e-17
"Recurvirostra avosetta";0,0010600139411239;7,56051905676261e-16
"Recurvirostra americana";0,0010600139411239;1,51210381135252e-15
"Recurvirostra novaehollandiae";0,0010600139411239;3,02420762270504e-15
"Recurvirostra andina";0,00148951790743838;1,2167368627872e-16
"Pluvialis apricaria";0,000121430967291621;9,58404531522574e-294
"Pluvialis fulva";0,000251428617012237;2,98060884772581e-64
"Pluvialis dominica";0,000121430967291621;1,91680906304515e-293
"Pluvialis squatarola";0,000121430967291621;3,83361812609029e-293
"Charadrius obscurus";0,00209938384174702;2,44431561750812e-08
"Charadrius hiaticula";0,000121430967291621;7,66723625218059e-293
"Charadrius semipalmatus";0,000121430967291621;1,53344725043612e-292
"Charadrius placidus";0,000693294178886494;4,59211773459597e-08
"Charadrius dubius";0,000693294178886494;9,18423546919195e-08
"Charadrius wilsonia";0,00209938384174702;4,88863123501623e-08
"Charadrius vociferus";0,000121430967291621;3,06689450087224e-292
"Charadrius thoracicus";0,000121430967291621;6,13378900174447e-292
"Charadrius sanctaehelenae";0,00209938384174702;9,77726247003247e-08
"Charadrius pecuarius";0,001639862093738;7,87127724022031e-05
"Charadrius tricollaris";0,000693294178886494;1,83684709383839e-07
"Charadrius forbesi";0,000121430967291621;1,22675780034889e-291
"Charadrius melodus";0,00209938384174702;1,95545249400649e-07
"Charadrius pallidus";0,00209938384174702;3,91090498801299e-07
"Charadrius alexandrinus";0,00209938384174702;7,82180997602597e-07
"Charadrius marginatus";0,000693294178886494;3,67369418767678e-07
"Charadrius ruficapillus";0,00209938384174702;1,56436199520519e-06
"Charadrius peronii";0,00209938384174702;3,12872399041039e-06
"Charadrius javanicus";0,00209938384174702;6,25744798082078e-06
"Charadrius collaris";0,00209938384174702;1,25148959616416e-05
"Charadrius bicinctus";0,00209938384174702;2,50297919232831e-05
"Charadrius falklandicus";0,00209938384174702;5,00595838465662e-05
"Charadrius alticola";0,00209938384174702;0,000100119167693132
"Charadrius mongolus";0,00209938384174702;0,000200238335386265
"Charadrius leschenaultii";0,000121430967291621;2,45351560069779e-291
"Charadrius asiaticus";0,000121430967291621;4,90703120139558e-291
"Charadrius veredus";0,000121430967291621;9,81406240279115e-291
"Charadrius montanus";0,000121430967291621;1,96281248055823e-290
"Charadrius modestus";0,000121430967291621;3,92562496111646e-290
"Charadrius australis";0,000251428617012237;5,96121769545162e-64
"Thinornis rubricollis";0,000121430967291621;7,85124992223292e-290
"Thinornis novaeseelandiae";0,000121430967291621;1,57024998444658e-289
"Erythrogonys cinctus";0,0010600139411239;6,04841524541009e-15
"Eudromias morinellus";0,000251428617012237;1,19224353909032e-63
"Oreopholus ruficollis";0,000121430967291621;3,14049996889317e-289
"Anarhynchus frontalis";0,000693294178886494;7,34738837535356e-07
"Phegornis mitchellii";0,0010600139411239;1,20968304908202e-14
"Elseyornis melanops";0,000693294178886494;1,46947767507071e-06
"Vanellus vanellus";0,000121430967291621;6,28099993778634e-289
"Vanellus crassirostris";0,0010600139411239;2,41936609816403e-14
"Vanellus malarbaricus";0,000121430967291621;1,25619998755727e-288
"Vanellus tricolor";0,000121430967291621;2,51239997511454e-288
"Vanellus miles";0,000121430967291621;5,02479995022907e-288
"Vanellus armatus";0,001639862093738;0,000157425544804406
"Vanellus spinosus";0,000693294178886494;2,93895535014142e-06
"Vanellus duvaucelii";0,000693294178886494;5,87791070028285e-06
"Vanellus tectus";0,000121430967291621;1,00495999004581e-287
"Vanellus melanocephalus";0,000121430967291621;2,00991998009163e-287
"Vanellus cinereus";0,000121430967291621;4,01983996018326e-287
"Vanellus indicus";0,000121430967291621;8,03967992036651e-287
"Vanellus albiceps";0,000693294178886494;1,17558214005657e-05
"Vanellus senegallus";0,000251428617012237;2,38448707818065e-63
"Vanellus lugubris";0,000121430967291621;1,6079359840733e-286
"Vanellus melanopterus";0,000693294178886494;2,35116428011314e-05
"Vanellus coronatus";0,000121430967291621;3,21587196814661e-286
"Vanellus superciliosus";0,000121430967291621;6,43174393629321e-286
"Vanellus gregarius";0,000121430967291621;1,28634878725864e-285
"Vanellus leucurus";0,0010600139411239;4,83873219632807e-14
"Vanellus cayanus";0,000121430967291621;2,57269757451728e-285
"Vanellus chilensis";0,000693294178886494;4,70232856022628e-05
"Vanellus resplendens";0,000121430967291621;5,14539514903457e-285
"Dromas ardeola";0,0010600139411239;9,67746439265614e-14
"Pluvianus aegyptius";0,0010600139411239;1,93549287853123e-13
"Rhinoptilus africanus";0,000121430967291621;1,02907902980691e-284
"Rhinoptilus chalcopterus";0,000121430967291621;2,05815805961383e-284
"Rhinoptilus cinctus";0,000121430967291621;4,11631611922766e-284
"Rhinoptilus bitorquatus";0,000121430967291621;8,23263223845531e-284
"Cursorius cursor";0,000121430967291621;1,64652644769106e-283
"Cursorius rufus";0,000121430967291621;3,29305289538212e-283
"Cursorius temminckii";0,000121430967291621;6,58610579076425e-283
"Cursorius coromandelicus";0,000121430967291621;1,31722115815285e-282
"Glareola pratincola";0,000562600389701682;2,14180839720116e-31
"Glareola maldivarum";0,000562600389701682;4,28361679440232e-31
"Glareola nordmanni";0,000562600389701682;8,56723358880464e-31
"Glareola ocularis";0,000693294178886494;9,40465712045255e-05
"Glareola nuchalis";0,0123406404016721;0,00169434452010765
"Glareola cinerea";0,00024174222372193;5,44783504903096e-126
"Glareola lactea";0,056039991977609;0,059141106918768
"Stiltia isabella";0,0184535412373009;0,027665439994436
"Stercorarius longicaudus";0,000121430967291621;2,6344423163057e-282
"Stercorarius parasiticus";0,000121430967291621;5,2688846326114e-282
"Stercorarius pomarinus";0,0192683282076618;0,00480355269150205
"Catharacta skua";0,0216292774913281;0,0238737890331438
"Catharacta maccormicki";0,0160168463256368;0,000947398191723899
"Catharacta chilensis";0,0160168463256368;0,000947398191723899
"Catharacta antarctica";0,0192683282076618;0,00480355269150205
"Rynchops niger";0,00148951790743838;2,43347372557439e-16
"Rynchops flavirostris";0,00148951790743838;4,86694745114879e-16
"Rynchops albicollis";0,00148951790743838;9,73389490229758e-16
"Leucophaeus scoresbii";0,00261391853270963;0,00597756999016716
"Larus pacificus";0,0433675176389753;0,0954951561325753
"Larus belcheri";0,0160168463256368;0,0018947963834478
"Larus atlanticus";0,00294563244206517;8,84148114729392e-19
"Larus crassirostris";0,00294563244206517;8,84148114729392e-19
"Larus modestus";0,00342150521065227;0,000179730282942484
"Larus heermanni";0,0607869153076001;0,0609611061502675
"Larus leucophthalmus";0,00294563244206517;1,76829622945878e-18
"Larus hemprichii";0,0607869153076001;0,0609611061502675
"Larus canus";0,0294485917797282;0,0211050458701094
"Larus delawarensis";0,053177822707862;0,0561005814509558
"Larus audouinii";0,00294563244206517;3,53659245891757e-18
"Larus californicus";0,000693294178886494;0,000188093142409051
"Larus marinus";0,0290505362741031;0,0384284215320164
"Larus dominicanus";0,0160168463256368;0,00378959276689559
"Larus glaucescens";0,0374553040494304;0,0331151142746627
"Larus occidentalis";0,0290505362741031;0,0384284215320164
"Larus livens";0,0160168463256368;0,00757918553379119
"Larus hyperboreus";0,0160168463256368;0,0151583710675824
"Larus glaucoides";0,0618464623848518;0,079331110030457
"Larus argentatus";0,0294485917797282;0,0211050458701094
"Larus schistisagus";0,0374553040494304;0,0331151142746627
"Larus cachinnans";0,0220603528392132;0,0148514195530619
"Larus armenicus";0,0371297410764234;0,0512610138588838
"Larus fuscus";0,0220603528392132;0,0148514195530619
"Larus ichthyaetus";0,0376765947768655;0,044960834998984
"Larus brunnicephalus";0,0010600139411239;3,87098575706246e-13
"Larus cirrocephalus";0,027279893326419;0,0341931795724707
"Larus hartlaubii";0,061475440858537;0,0662302285493254
"Larus novaehollandiae";0,0010600139411239;7,74197151412491e-13
"Larus scopulinus";0,00357748993747512;0,00507007523483498
"Larus bulleri";0,00209938384174702;0,00040047667077253
"Larus maculipennis";0,0063703725857207;0,0347055589923568
"Larus ridibundus";0,0010600139411239;1,54839430282498e-12
"Larus genei";0,0436584743006714;0,0486964972340729
"Larus philadelphia";0,016292388511969;0,0118277682412741
"Larus saundersi";0,0010600139411239;3,09678860564996e-12
"Larus serranus";0,0010600139411239;6,19357721129993e-12
"Larus melanocephalus";0,0010600139411239;1,23871544225999e-11
"Larus relictus";0,0010600139411239;2,47743088451997e-11
"Larus fuliginosus";0,0160168463256368;0,0303167421351648
"Larus atricilla";0,0492318176900201;0,0606334842703295
"Larus pipixcan";0,0105204972666945;0,0139418350221926
"Larus minutus";0,0338434125385951;0,0460109524332758
"Pagophila eburnea";0,0192683282076618;0,00960710538300411
"Rhodostethia rosea";0,00357748993747512;0,01014015046967
"Xema sabini";0,0192683282076618;0,0192142107660082
"Creagrus furcatus";0,00947676846116756;1,14482756583143e-05
"Rissa tridactyla";0,00272452438005378;4,21187488343759e-29
"Rissa brevirostris";0,00272452438005378;8,42374976687518e-29
"Sterna nilotica";0,144970193521607;0,195785175907272
"Sterna caspia";0,00526440399458568;2,02842305484172e-06
"Sterna maxima";0,00294563244206517;7,07318491783514e-18
"Sterna bergii";0,00947676846116756;1,14482756583143e-05
"Sterna elegans";0,00272452438005378;1,68474995337504e-28
"Sterna bengalensis";0,00526440399458568;2,02842305484172e-06
"Sterna bernsteini";0,00272452438005378;3,36949990675007e-28
"Sterna sandvicensis";0,0321273060090389;0,0664673666610534
"Sterna aurantia";0,00267391630260218;2,78425174421139e-11
"Sterna dougallii";0,00272452438005378;6,73899981350015e-28
"Sterna striata";0,00272452438005378;1,34779996270003e-27
"Sterna sumatrana";0,00526440399458568;4,05684610968344e-06
"Sterna hirundinacea";0,00272452438005378;2,69559992540006e-27
"Sterna hirundo";0,00422251276000427;0,00894324578456708
"Sterna paradisaea";0,010265660385573;0,00147847103015926
"Sterna vittata";0,00272452438005378;5,39119985080012e-27
"Sterna virgata";0,0869279143479768;0,157917209740328
"Sterna forsteri";0,00422251276000427;0,0178864915691342
"Sterna trudeaui";0,00267391630260218;5,56850348842278e-11
"Sterna albifrons";0,00272452438005378;1,07823997016002e-26
"Sterna saundersi";0,00272452438005378;2,15647994032005e-26
"Sterna antillarum";0,00272452438005378;4,31295988064009e-26
"Sterna superciliaris";0,00267391630260218;1,11370069768456e-10
"Sterna lorata";0,00272452438005378;8,62591976128019e-26
"Sterna nereis";0,00526440399458568;8,11369221936687e-06
"Sterna balaenarum";0,00272452438005378;1,72518395225604e-25
"Sterna repressa";0,0292047981061914;0,0463339669374314
"Sterna acuticauda";0,0532620361095396;0,0720193050434559
"Sterna aleutica";0,00294563244206517;1,41463698356703e-17
"Sterna lunata";0,0445056321874228;0,0625589841790009
"Sterna anaethetus";0,00526440399458568;1,62273844387337e-05
"Sterna fuscata";0,0105313790961525;0,00859064025759584
"Sterna albostriata";0,0908716180009559;0,104035322093805
"Chlidonias hybrida";0,127392877932057;0,161338835291752
"Chlidonias leucopterus";0,0516978746537343;0,0557673400887705
"Chlidonias niger";0,0127084844487441;0,0229599540410637
"Phaetusa simplex";0,0590083723201898;0,074473056951353
"Anous stolidus";0,00294563244206517;2,82927396713405e-17
"Anous minutus";0,00294563244206517;5,65854793426811e-17
"Anous tenuirostris";0,00294563244206517;1,13170958685362e-16
"Procelsterna cerulea";0,00294563244206517;2,26341917370724e-16
"Gygis alba";0,00294563244206517;4,52683834741449e-16
"Larosterna inca";0,00294563244206517;9,05367669482898e-16
"Alle alle";0,00272452438005378;3,45036790451208e-25
"Uria aalge";0,00272452438005378;6,90073580902415e-25
"Uria lomvia";0,00272452438005378;1,38014716180483e-24
"Alca torda";0,00272452438005378;2,76029432360966e-24
"Cepphus grylle";0,00272452438005378;5,52058864721932e-24
"Cepphus columba";0,00272452438005378;1,10411772944386e-23
"Cepphus carbo";0,00272452438005378;2,20823545888773e-23
"Brachyramphus marmoratus";0,00272452438005378;4,41647091777546e-23
"Brachyramphus brevirostris";0,00272452438005378;8,83294183555091e-23
"Synthliboramphus hypoleucus";0,00272452438005378;1,76658836711018e-22
"Synthliboramphus craveri";0,00272452438005378;3,53317673422037e-22
"Synthliboramphus antiquus";0,00272452438005378;7,06635346844073e-22
"Synthliboramphus wumizusume";0,00272452438005378;1,41327069368815e-21
"Ptychoramphus aleuticus";0,00272452438005378;2,82654138737629e-21
"Aethia psittacula";0,00272452438005378;5,65308277475258e-21
"Aethia cristatella";0,00272452438005378;1,13061655495052e-20
"Aethia pygmaea";0,00272452438005378;2,26123310990103e-20
"Aethia pusilla";0,00272452438005378;4,52246621980207e-20
"Cerorhinca monocerata";0,00272452438005378;9,04493243960414e-20
"Fratercula arctica";0,00272452438005378;1,80898648792083e-19
"Fratercula corniculata";0,00272452438005378;3,61797297584165e-19
"Fratercula cirrhata";0,00272452438005378;7,23594595168331e-19
