"";"Rb_median";"AV_median";"FV_median";"NNmed"
"90";0,0709239781745247;0,695635865732253;0,692068502318242;NA
"91";0,0705126474727562;0,691511756703114;0,687965542566175;NA
"92";0,0705126473802127;0,691511755775195;0,687965541643014;NA
"93";0,0705155277302731;0,691540583068602;0,687994221104148;NA
"94";0,0705893359909166;0,692279662141748;0,6887295100282;NA
"95";0,0696483843649564;0,682671443770544;0,679170564571721;NA
"96";0,0696071604571922;0,682253762085473;0,678755024844009;NA
"97";0,0695955854499751;0,682136506401108;0,678638370470846;NA
"98";0,0695945345445819;0,682125861534678;0,678627780193474;NA
"99";0,0695945346437086;0,682125862528268;0,678627781181969;NA
"100";0,0696989225826555;0,68318356868471;0,679680063204275;NA
"101";0,0700811098476641;0,687060127952277;0,683536742680727;NA
"102";0,070544987449859;0,691798866662014;0,688251180166311;NA
"103";0,0705449880001768;0,691798872177108;0,688251185653123;NA
"104";0,0656143642994728;0,63768191692322;0,634411753246691;NA
"105";0,065614364676614;0,637681920784797;0,634411757088465;NA
"106";0,0656150574841834;0,637689365324839;0,634419163451378;NA
"107";0,0654257869955001;0,635645359411277;0,632385639619424;NA
"108";0,0654257871228;0,63564536071482;0,632385640916283;NA
"109";0,0654062919583167;0,635435212052468;0,632176569939378;NA
"110";0,0654062918308499;0,635435210747226;0,63217656864083;NA
"111";0,0654241410519749;0,63562756635274;0,632367937807342;NA
"112";0,0654330188880792;0,635723246608903;0,632463127395524;NA
"113";0,0657191865331717;0,638809430748313;0,635533484949603;NA
"114";0,0658318159082447;0,640026296603959;0,636744110467528;NA
"115";0,0657471253630125;0,639117425967419;0,635839900706047;NA
"116";0,0657471254872728;0,639117427238327;0,635839901970438;NA
"117";0,0658337968550012;0,640047555910418;0,636765260751903;NA
"118";0,0656897577149065;0,638500199698159;0,635225839699707;NA
"119";0,0656897577149065;0,638500199698159;0,635225839699707;NA
"120";0,0657281470602328;0,638912185540322;0,635635712793961;NA
"121";0,066298561852764;0,645056366952373;0,641748385583387;NA
"122";0,0662985617326775;0,645056365724547;0,641748384361857;NA
"123";0,0663448365625637;0,645549107867368;0,642238599621895;NA
"124";0,06531406434446;0,634391909188847;0,631138617346853;NA
"125";0,06531406434446;0,634391909188847;0,631138617346853;NA
"126";0,0653140980985621;0,634392273230853;0,631138979521976;NA
"127";0,0653616155838271;0,634905183243336;0,631649259226703;NA
"128";0,0653616154556769;0,634905181930215;0,631649257920316;NA
"129";0,0653931740974945;0,635245657815367;0,631987987775288;NA
"130";0,065315713135828;0,634409029001581;0,631155649365675;NA
"131";0,065315713135828;0,634409029001581;0,631155649365675;NA
"132";0,0653294227355423;0,634556958274203;0,631302820026643;NA
"133";0,0653024973244067;0,63426633332889;0,631013685465665;NA
"134";0,0653024973244067;0,63426633332889;0,631013685465665;NA
"135";0,0653112413604723;0,634360689167678;0,631107557428357;NA
"136";0,0654810371433633;0,636193909360074;0,632931376491561;NA
"137";0,0695845370905552;0,680497678418493;0,677007946734296;NA
"138";0,0711470729833347;0,697413620118149;0,693837140014979;NA
"139";0,0707412827929558;0,693358482423856;0,689802797898605;NA
"140";0,0707412827929558;0,693358482423856;0,689802797898605;NA
"141";0,070981177404724;0,695756055760196;0,692188075987067;NA
"142";0,0709975548201891;0,695919755145762;0,692350935888604;NA
"143";0,072565605700531;0,712384280378696;0,708731027658805;NA
"144";0,0729210009229258;0,716324134568729;0,712650677468377;NA
"145";0,0721788940213084;0,709051728471207;0,705415565761099;NA
"146";0,0721788939363259;0,709051727623333;0,705415564917572;NA
"147";0,0722115831816579;0,709371114441761;0,70573331385488;NA
"148";0,0722115839461329;0,709371122072629;0,705733321446616;NA
"149";0,0729606347102384;0,716712610226223;0,713037160943012;NA
"150";0,0730847678946995;0,717931096022822;0,7142493980945;NA
"151";0,0728967956837911;0,716106130831036;0,71243379169857;NA
"152";0,0728967797328197;0,716105971249257;0,712433632935158;NA
"153";0,0750184054280506;0,73751524664134;0,733733117171384;NA
"154";0,0752274770225365;0,739669170808235;0,735875995573321;NA
"155";0,0750478424460266;0,737974354833452;0,734189870962512;NA
"156";0,0750478424460266;0,737974354833452;0,734189870962512;NA
"157";0,0751677854003233;0,739291565935332;0,735500327135664;NA
"158";0,0717206372923856;0,705157029159942;0,701540839266814;NA
"159";0,0717206372923856;0,705157029159942;0,701540839266814;NA
"160";0,0717038543957494;0,704991809822669;0,701376467208193;NA
"161";0,0717038544889287;0,70499181074973;0,7013764681305;NA
"162";0,0713099780637199;0,701086801814238;0,697491484881857;NA
"163";0,0712291675060416;0,700286572290534;0,6966953590993;NA
"164";0,071229167409128;0,700286571327671;0,696695358141376;NA
"165";0,0712292116248521;0,700287008931121;0,696695793500705;NA
"166";0,0711505459439598;0,699506367483734;0,695919155342792;NA
"167";0,0711505459439598;0,699506367483734;0,695919155342792;NA
"168";0,0711537917624014;0,699538519443805;0,695951142421017;NA
"169";0,0711785117899656;0,699783430054274;0,696194797079636;NA
"170";0,0714473411903588;0,70245109134596;0,698848778057007;NA
"171";0,0714473406209675;0,702451085687685;0,698848772427748;NA
"172";0,0715159845174208;0,703129030051592;0,699523240153891;NA
"173";0,0723562056280385;0,711461884425743;0,707813361941509;NA
"174";0,0722360854748717;0,710288232451194;0,706645728695034;NA
"175";0,0722360854748717;0,710288232451194;0,706645728695034;NA
"176";0,074897620700771;0,736839807374221;0,733061141695379;NA
"177";0,074897620700771;0,736839807374221;0,733061141695379;NA
"178";0,0751533806776082;0,739253958182841;0,735462912243442;NA
"179";0,0755516685392622;0,743080630524213;0,739269960624089;NA
"180";0,0747049595308355;0,735185427540662;0,731415245860966;NA
"181";0,0747049595308355;0,735185427540662;0,731415245860966;NA
"182";0,0747371701103184;0,735489365144867;0,731717624810791;NA
"183";0,0749683430229167;0,737674082579972;0,733891138566742;NA
"184";0,0751471540862197;0,739365056373635;0,735573440699924;NA
"185";0,0758132127897941;0,745681516443486;0,741857508666853;NA
"186";0,0758132127897941;0,745681516443486;0,741857508666853;NA
"187";0,0761037668600265;0,748493636819043;0,744655207912279;NA
"188";0,075720089763785;0,744904486339507;0,741084463332637;NA
"189";0,0757200896953527;0,744904485656812;0,741084462653444;NA
"190";0,0768187179060938;0,755657691942539;0,751782524291551;NA
"191";0,0992877731416989;0,986629948129829;0,981570307370188;NA
"192";0,0987914520665458;0,983076690843064;0,978035271915664;NA
"193";0,0986766795668254;0,982256344247953;0,977219132226169;NA
"194";0,0986600310531143;0,982137416738767;0,977100814601645;NA
"195";0,0986600310629158;0,982137416808636;0,977100814671156;NA
