"";"Rb";"AV";"FV";"NN"
"Chlorospingus ophthalmicus";0,00854447085976101;0,377925475889651;0,377887656868748;0
"Chlorospingus tacarcunae";0,00896817270498991;0,398605523978233;0,398565635503903;0
"Chlorospingus inornatus";0,00902409216979247;0,400879820838577;0,400839704775249;0
"Chlorospingus semifuscus";0,0090390262714568;0,403197693884724;0,403157345871726;0
"Chlorospingus pileatus";0,00923741677199688;0,411415959117916;0,411374788702713;0
"Chlorospingus parvirostris";0,0104423693408085;0,474906977423351;0,474859453458833;0
"Chlorospingus flavigularis";0,00914728547021326;0,405991811126419;0,405951183505972;0
"Chlorospingus flavovirens";0,00941875778480462;0,423069002666268;0,423026666130427;0
"Chlorospingus canigularis";0,0100233985877502;0,454042214232796;0,453996778206154;0
"Cnemoscopus rubrirostris";0,00986981644680123;0,44436775150318;0,444323283600498;0
"Hemispingus atropileus";0,0100091305103127;0,448369472145311;0,448324603790248;0
"Hemispingus calophrys";0,00939745137898402;0,417971205502858;0,417929379103828;0
"Hemispingus parodii";0,0100091305103127;0,448369472145311;0,448324603790248;0
"Hemispingus superciliaris";0,00967917981153585;0,434284860768149;0,434241401860837;0
"Hemispingus reyi";0,0100091305103127;0,448369472145311;0,448324603790248;0
"Hemispingus frontalis";0,0100091305103127;0,448369472145311;0,448324603790248;0
"Hemispingus melanotis";0,00914728547021326;0,405991811126419;0,405951183505972;0
"Hemispingus goeringi";0,00972571421243989;0,433849489585634;0,433806074245937;0
"Hemispingus rufosuperciliaris";0,0102928633398869;0,462430652497031;0,462384377038961;0
"Hemispingus verticalis";0,00937512804416294;0,420267630884236;0,420225574681806;0
"Hemispingus xanthophthalmus";0,00987584340222291;0,446378108982669;0,446333439903415;0
"Hemispingus trifasciatus";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Pyrrhocoma ruficeps";0,00968861583024334;0,432486730419402;0,432443451451082;0
"Thlypopsis fulviceps";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Thlypopsis ornata";0,0091054832279441;0,405919067734792;0,40587844739378;0
"Thlypopsis pectoralis";0,0100091305103127;0,448369472145311;0,448324603790248;0
"Thlypopsis sordida";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Thlypopsis inornata";0,0094886228740633;0,422921149805208;0,42287882806501;0
"Thlypopsis ruficeps";0,00914728547021326;0,405991811126419;0,405951183505972;0
"Hemithraupis guira";0,0111385478287952;0,509300930294487;0,50924996452542;0
"Hemithraupis ruficapilla";0,0111385478287952;0,509300930294487;0,50924996452542;0
"Hemithraupis flavicollis";0,0107935841622301;0,49257502527114;0,492525733264208;0
"Chrysothlypis chrysomelas";0,0107450964218684;0,490174093869507;0,490125042123898;0
"Chrysothlypis salmoni";0,0100233985877502;0,454042214232796;0,453996778206154;0
"Nemosia pileata";0,00931906793107543;0,415186345128873;0,415144797410958;0
"Nemosia rourei";0,00931906793107543;0,415186345128873;0,415144797410958;0
"Phaenicophilus palmarum";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Phaenicophilus poliocephalus";0,00903129015007508;0,402698314355142;0,402658016315079;0
"Calyptophilus frugivorus";0,00829540395032797;0,362272890429203;0,362236637763294;0
"Rhodinocichla rosea";0,00883686181304774;0,388680345896989;0,388641450635716;0
"Mitrospingus cassinii";0,0094886228740633;0,422921149805208;0,42287882806501;0
"Mitrospingus oleagineus";0,00915465481880043;0,40589462162107;0,405854003726381;0
"Chlorothraupis carmioli";0,00896817270498991;0,398605523978233;0,398565635503903;0
"Chlorothraupis frenata";0,00896817270498991;0,398605523978233;0,398565635503903;0
"Chlorothraupis olivacea";0,0102928633398868;0,462430652497031;0,462384377038961;0
"Chlorothraupis stolzmanni";0,00902409216979247;0,400879820838577;0,400839704775249;0
"Orthogonys chloricterus";0,0101890013263001;0,459332056674782;0,459286091293348;0
"Eucometis penicillata";0,0100091305103127;0,448369472145311;0,448324603790248;0
"Lanio fulvus";0,00967917981153585;0,434284860768149;0,434241401860837;0
"Lanio versicolor";0,0107450964218684;0,490174093869507;0,490125042123898;0
"Lanio aurantius";0,0091054832279441;0,405919067734792;0,40587844739378;0
"Lanio leucothorax";0,00902409216979247;0,400879820838577;0,400839704775249;0
"Creurgops verticalis";0,0103791486504885;0,471940132081934;0,471892905009775;0
"Creurgops dentatus";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Heterospingus rubrifrons";0,00919205371737811;0,411444576669536;0,411403403390574;0
"Heterospingus xanthopygius";0,0104423693408085;0,474906977423351;0,474859453458833;0
"Tachyphonus cristatus";0,0104423693408085;0,474906977423351;0,474859453458833;0
"Tachyphonus rufiventer";0,00986662683445405;0,444533999031129;0,444489514492048;0
"Tachyphonus surinamus";0,00876701299910101;0,387999037828742;0,387960210746002;0
"Tachyphonus luctuosus";0,0090390262714568;0,403197693884724;0,403157345871726;0
"Tachyphonus delatrii";0,00986981644680124;0,44436775150318;0,444323283600498;0
"Tachyphonus coronatus";0,00919205371737811;0,411444576669536;0,411403403390574;0
"Tachyphonus rufus";0,00891173403935161;0,394246804705848;0,394207352408769;0,0775015998502273
"Tachyphonus phoenicius";0,00939745137898402;0,417971205502858;0,417929379103828;0
"Trichothraupis melanops";0,00817608292336675;0,357788143058361;0,357752339181341;0
"Habia rubica";0,00910756458053364;0,404141016769926;0,404100574358561;0
"Habia fuscicauda";0,00895154047866914;0,395653601891476;0,395614008816134;0
"Habia gutturalis";0,00915465481880042;0,40589462162107;0,405854003726381;0
"Habia atrimaxillaris";0,00939745137898402;0,417971205502858;0,417929379103828;0
"Habia cristata";0,00891337283261855;0,394753223759352;0,394713720784894;0
"Piranga bidentata";0,00898270911839406;0,40082954917176;0,40078943813912;0
"Piranga flava";0,0100233985877502;0,454042214232796;0,453996778206154;0
"Piranga rubra";0,00945306075646135;0,424597754214382;0,424555264696298;0
"Piranga roseogularis";0,00986981644680124;0,44436775150318;0,444323283600498;0
"Piranga olivacea";0,00911751624308772;0,40820698946015;0,408166140166698;0
"Piranga ludoviciana";0,0105324045597089;0,479170256517188;0,479122305926122;0
"Piranga leucoptera";0,00941875778480462;0,423069002666268;0,423026666130427;0
"Piranga erythrocephala";0,0101890013263001;0,459332056674782;0,459286091293348;0
"Piranga rubriceps";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Calochaetes coccineus";0,0107353888974157;0,489785672627477;0,489736659751201;0
"Ramphocelus sanguinolentus";0,00851125775967744;0,372855134990904;0,372817823359263;0
"Ramphocelus nigrogularis";0,00986981644680124;0,44436775150318;0,444323283600498;0
"Ramphocelus dimidiatus";0,00871838773892844;0,384124279276447;0,384085839940984;0
"Ramphocelus melanogaster";0,00910756458053363;0,404141016769926;0,404100574358561;0
"Ramphocelus carbo";0,00889303667036186;0,393457030550285;0,393417657285945;0
"Ramphocelus bresilius";0,00939745137898402;0,417971205502858;0,417929379103828;0
"Ramphocelus passerinii";0,00854660592178874;0,375276030755021;0,375238476864222;0
"Ramphocelus flammigerus";0,00838004604675145;0,369077721302932;0,369040787677264;0
"Spindalis zena";0,00918317180996782;0,410435515918351;0,410394443616147;0
"Thraupis episcopus";0,00990335069661531;0,444971088853012;0,444926560574331;0
"Thraupis glaucocolpa";0,0107935841622301;0,49257502527114;0,492525733264208;0
"Thraupis sayaca";0,0104397668560742;0,474867882974782;0,474820362922448;0
"Thraupis cyanoptera";0,0104397668560742;0,474867882974782;0,474820362922448;0
"Thraupis ornata";0,00997474576655821;0,451537193948235;0,451492008599096;0
"Thraupis abbas";0,0100398072548529;0,454969249615465;0,454923720820347;0
"Thraupis palmarum";0,0107353888974157;0,489785672627477;0,489736659751201;0
"Thraupis cyanocephala";0,0107353888974157;0,489785672627477;0,489736659751201;0
"Thraupis bonariensis";0,00918317180996782;0,410435515918351;0,410394443616147;0
"Cyanicterus cyanicterus";0,0098758434022229;0,446378108982669;0,446333439903415;0
"Bangsia arcaei";0,00829628839134373;0,362198249578171;0,362162004381576;0
"Bangsia melanochlamys";0,00910988153893572;0,402580042473776;0,402539756269185;0
"Bangsia rothschildi";0,00910988153893572;0,402580042473776;0,402539756269185;0
"Bangsia edwardsi";0,00910988153893572;0,402580042473776;0,402539756269185;0
"Bangsia aureocincta";0,00894291550467774;0,39785968018295;0,397819866345245;0
"Buthraupis montana";0,0090390262714568;0,403197693884724;0,403157345871726;0
"Buthraupis eximia";0,0098758434022229;0,446378108982669;0,446333439903415;0
"Buthraupis aureodorsalis";0,00828852693615915;0,364806743301231;0,364770237072541;0
