"";"ED_median";"ES_median"
"Emballonura_dianae";3,51121355871753;3,2236627728576
"Emballonura_serii";3,68544686090009;3,55990952580716
"Emballonura_beccarii";3,64498584548129;3,59468897085991
"Peropteryx_leucoptera";3,49409537079491;3,45985508314146
"Peropteryx_pallidoptera";3,87995325326028;3,41594982695902
"Peropteryx_trinitatis";3,99426241149823;3,63473745144283
"Peropteryx_macrotis";3,51888271285682;3,28050909928313
"Peropteryx_kappleri";3,77141581219761;3,69880760622016
"Cormura_brevirostris";3,44215407692744;3,06477711565932
"Diclidurus_isabellus";3,31867656460146;2,65657580294314
"Diclidurus_scutatus";3,38539460057972;3,12907949161685
"Diclidurus_ingens";3,20702312441785;3,07698649711904
"Diclidurus_albus";3,14171732830712;2,67416736599793
"Mosia_nigrescens";3,12957409936954;2,75340978337084
"Cyttarops_alecto";3,05707593164886;2,70410889090014
"Balantiopteryx_plicata";3,27629400181151;3,3660893865497
"Balantiopteryx_io";3,12544844741604;2,82887575025029
"Balantiopteryx_infusca";3,22305206347079;3,130865906157
"Saccopteryx_bilineata";3,30481272623923;3,34671428044351
"Saccopteryx_leptura";3,31900894563127;3,10118996217761
"Saccopteryx_canescens";3,81282730741992;3,17033107690361
"Saccopteryx_gymnura";3,93436674851968;3,30226128093594
"Saccopteryx_antioquensis";3,94064264586028;3,7135131481854
"Centronycteris_maximiliani";3,93000291554591;3,68753521275098
"Centronycteris_centralis";3,90888167719015;3,88058854149459
"Rhynchonycteris_naso";4,01022243220163;3,83798943082241
"Saccolaimus_flaviventris";3,78636663807504;3,37574614206992
"Saccolaimus_saccolaimus";3,78928211563337;3,50691391961395
"Saccolaimus_peli";3,89409148946967;3,55198382894179
"Saccolaimus_mixtus";4,05864279018699;3,39259982245975
"Taphozous_hilli";4,2609897732573;3,5932218539542
"Taphozous_longimanus";4,25338642237736;3,65061570527115
"Taphozous_australis";4,27341556315525;4,08511226345994
"Taphozous_troughtoni";4,11811344155273;3,40810113659614
"Taphozous_mauritianus";4,18959196130646;3,24281587029072
"Taphozous_georgianus";3,91533661840624;3,43108658036097
"Taphozous_hamiltoni";4,27995169464858;4,07233918420955
"Taphozous_theobaldi";4,47818762083575;3,99593293063261
"Taphozous_nudiventris";4,29565757043079;3,87063383328155
"Taphozous_kapalgensis";4,08975137824691;4,38353804782787
"Taphozous_perforatus";4,47520285725803;4,40962409075564
"Taphozous_achates";4,19114580182799;4,09194858385449
"Taphozous_melanopogon";3,95994045069985;3,79583006971087
"Taphozous_hildegardeae";3,90450769241004;3,59133529567224
"Nyctiellus_lepidus";4,58276048164289;4,33283017412464
"Natalus_tumidirostris";3,91130314560262;3,8817733459042
"Natalus_stramineus";3,6806105260493;3,15839907675276
"Natalus_mexicanus";3,78183239709461;3,14055822586674
"Natalus_primus";3,56308435079588;2,85319823441575
"Natalus_lanatus";3,54769496725709;3,19899820312095
"Natalus_jamaicensis";3,83161945242758;3,01130948018366
"Natalus_major";3,75834539395225;3,10225461900792
"Natalus_saturatus";3,67483852055806;3,06619249001983
"Natalus_espiritosantensis";3,61723409629246;3,32057698256292
"Chilonatalus_tumidifrons";3,82844562910064;3,55411578089513
"Chilonatalus_micropus";3,80049308317392;3,56285702423712
"Tadarida_kuboriensis";3,77952214610277;3,82294577031752
"Tadarida_aegyptiaca";3,65259765706532;3,96775455134031
"Mormopterus_doriae";3,48576122798756;3,21617691500161
"Tadarida_jobimena";3,22783252640297;2,87749888175917
"Mops_sarasinorum";2,97137017142578;2,52490253855027
"Chaerephon_bemmeleni";2,98718943233706;2,77536312102288
"Chaerephon_plicatus";2,69315094431338;2,39771096860909
"Chaerephon_gallagheri";2,54006164144245;2,10540052824505
"Mops_brachypterus";2,76497194080313;2,41663203570774
"Mops_niangarae";2,63843073856208;2,30781674031748
"Chaerephon_bivittatus";2,9751398276394;2,60801944040836
"Chaerephon_tomensis";3,21415364439471;2,86365048894529
"Mops_demonstrator";3,02263652265794;2,56959923073708
"Mops_mops";2,84842428301747;2,67723794540534
"Mops_spurrelli";2,79657494427276;2,64758401860709
"Chaerephon_bregullae";2,75685090746577;2,35169432670952
"Chaerephon_major";2,68511724200039;2,31813630372694
"Mops_petersoni";2,66347223860429;2,43197156072174
"Chaerephon_jobensis";2,81642916691328;2,61847820944369
"Chaerephon_ansorgei";3,04585214930814;2,76211689521606
"Mops_trevori";2,98710564797403;2,51983270021637
"Chaerephon_aloysiisabaudiae";3,03229704591488;2,75945561472976
"Chaerephon_atsinanana";3,06107021490256;2,97768894996058
"Chaerephon_pumilus";3,00864819626561;2,76415723304335
"Chaerephon_chapini";3,11250145201067;2,87975958167919
"Mops_niveiventer";3,31208342022626;2,9527142778086
"Chaerephon_johorensis";3,25145743853026;2,9115907035024
"Mops_condylurus";3,25332047190813;2,76007463825467
"Mops_nanulus";2,95898124827752;2,51924661343522
"Mops_leucostigma";3,00029798505073;2,52993649994832
"Mops_congicus";3,06812417906473;2,62368565647524
"Mops_bakarii";3,13755526277687;2,82720955711567
"Chaerephon_solomonis";3,1188052737873;2,72639299752761
"Chaerephon_russatus";3,19257922489633;2,78468503493831
"Mops_midas";3,52730617000972;3,36560612167763
"Chaerephon_nigeriae";3,54520840586371;3,33964009555082
"Mops_thersites";3,44885658097174;3,33958921365698
"Mormopterus_kitcheneri";3,43629487320073;3,33074578098122
"Mormopterus_lumsdenae";3,36999399992708;3,29439542775957
"Mormopterus_beccarii";3,33560852313941;2,8187221202707
"Mormopterus_phrudus";3,21554011965231;2,67239052352729
"Molossus_currentium";3,12729924636909;2,57151500496385
"Mormopterus_planiceps";3,23309173257974;2,8902848049525
"Molossus_barnesi";3,44203685602891;3,04825571836288
"Molossus_pretiosus";3,22087807513027;2,89103059427605
"Mormopterus_halli";3,53414408390194;3,24129560427451
"Molossus_alvarezi";3,8865455623032;3,46717375262947
"Mormopterus_loriae";3,52007835357609;3,29492928285798
"Mormopterus_norfolkensis";3,53215323647655;3,1487055706702
"Mormopterus_minutus";3,34258054341576;2,95944748084032
"Mormopterus_eleryi";3,61294207780251;3,04737160042669
"Sauromys_petrophilus";4,05819434937079;4,29228836126463
"Tadarida_brasiliensis";3,97357486889288;4,17795965018033
"Otomops_johnstonei";4,29081688197484;4,38761873306918
"Otomops_papuensis";3,6283703793523;3,24966108798398
"Otomops_formosus";3,49842786695143;3,15907952435871
"Otomops_wroughtoni";3,22243930604497;2,76393811532388
"Otomops_secundus";3,08582760206871;2,43977028534609
"Otomops_martiensseni";3,17995271373618;2,62960619409271
"Otomops_madagascariensis";3,18299440153618;3,06977249489805
"Nyctinomops_macrotis";3,16648363681329;2,82745157131826
"Nyctinomops_aurispinosus";3,42592130080719;2,82188399770815
"Nyctinomops_femorosaccus";3,4098429011549;3,21569276616086
"Nyctinomops_laticaudatus";3,99343118866597;3,93338923843784
"Nyctinomops_kalinowskii";4,17907118940428;3,79859179806746
"Molossops_mattogrossensis";3,93674783797801;4,11177663217532
"Molossops_temminckii";3,85301001093352;3,5823123542204
"Molossops_neglectus";3,89036071412949;3,63298954595171
"Molossops_aequatorianus";3,43849562763162;3,24252121557526
"Cynomops_abrasus";3,55654938324459;3,58563478391382
"Cynomops_greenhalli";3,678059025554;3,77474206177637
"Cynomops_paranus";3,52773956189283;3,53109928078008
"Cynomops_mexicanus";3,31381904489073;3,13551662141207
"Cynomops_planirostris";3,25526032048937;2,99693028564391
"Molossus_molossus";3,58113647823789;3,56260880012863
"Molossus_aztecus";3,39615273494463;3,30561371921018
"Molossus_rufus";3,23611216455079;3,09427071748011
"Molossus_coibensis";3,30765808835004;3,12632139114746
"Tadarida_lobata";3,36392137632406;3,27789010895341
"Promops_nasutus";3,35211689344344;3,48415283891419
"Promops_centralis";3,45452243224712;3,12746186912992
"Tadarida_ventralis";3,51820835582632;3,39264262383829
"Eumops_hansae";4,28716867902365;3,97454365800652
"Eumops_patagonicus";4,2834989008672;3,77510556975842
"Eumops_bonariensis";4,29883398429169;3,25374264178861
"Eumops_maurus";4,17315532440712;3,27648309360319
"Eumops_auripendulus";3,9482469000994;3,31862458596934
"Eumops_underwoodi";3,88283734779788;3,2829338650665
"Eumops_dabbenei";3,96966892095364;3,18424117589853
"Eumops_chiribaya";3,96813676116761;3,62485767152855
"Eumops_glaucinus";3,77985297684963;3,57700982144985
"Eumops_ferox";3,99913867911366;3,68211383601021
"Eumops_floridanus";3,78378402568547;3,49426437908645
"Eumops_trumbulli";4,14402177970785;3,66780381417796
"Eumops_wilsoni";4,08174604384156;3,50462867502826
"Eumops_perotis";4,05654838598677;3,54987896500605
"Tadarida_teniotis";4,11038641179742;3,84956905130364
"Tadarida_australis";4,15420418493755;4,08208189419927
"Tadarida_insignis";3,6807503585721;3,07589884769709
"Mormopterus_acetabulosus";4,00544332964536;3,70382069690045
"Tadarida_fulminans";4,15684765557423;4,12586392062901
"Molossus_sinaloae";4,12646774776376;4,09641285034107
"Cheiromeles_torquatus";4,0433424403048;3,38691335882564
"Cheiromeles_parvidens";4,37034087870254;3,47653237448964
"Mormopterus_jugularis";4,22154868893913;3,49346104571781
"Mormopterus_francoismoutoui";4,00381536199908;3,78503044711324
"Tadarida_latouchei";4,30539599338862;4,34807230968831
"Myopterus_whitleyi";4,59525352608703;4,80746034236598
"Myopterus_daubentonii";4,30094744742178;4,14120842437453
"Tomopeas_ravus";4,58180923544868;4,47155756340619
"Platymops_setiger";3,90639892698082;3,92229624049853
"Miniopterus_shortridgei";3,83298807464699;3,77241710923847
"Miniopterus_griffithsi";3,508255774032;3,24063111779121
"Miniopterus_ambohitrensis";3,77541139803495;3,61040442584907
"Miniopterus_gleni";3,46210435997238;3,30475972208642
"Miniopterus_sororculus";3,41350210226286;3,00204594354222
"Miniopterus_majori";3,24034749817272;2,92464942833699
"Miniopterus_petersoni";3,07155136586593;2,80207020934062
"Miniopterus_newtoni";3,02400984073671;2,67765331201061
"Miniopterus_manavi";3,15483170634696;2,66664406339345
"Miniopterus_aelleni";3,36988834312598;2,97945474789034
"Miniopterus_minor";3,58008010687207;3,33664554855175
"Miniopterus_fraterculus";3,58958401374141;3,45524987287553
"Miniopterus_robustior";3,89349638362692;3,67566911826594
"Miniopterus_mahafaliensis";3,69937363622757;3,24275683761959
"Miniopterus_paululus";3,62974028657396;3,01778956017588
"Miniopterus_griveaudi";3,48517115930124;2,91926582264924
"Miniopterus_natalensis";3,43137657870235;3,01331397972526
"Miniopterus_inflatus";3,51676381259011;3,06016245426536
"Miniopterus_egeri";3,31962223973859;2,99279760688312
"Miniopterus_brachytragos";3,58045362409643;3,26788029122635
"Miniopterus_mossambicus";3,58993445199785;3,13500949927949
"Miniopterus_schreibersii";3,38464948458252;2,75031394767105
"Miniopterus_fuscus";3,33261876496408;2,69843569835915
"Miniopterus_fuliginosus";3,17463529218223;2,96721378747045
"Miniopterus_magnater";3,14269431554476;2,89503502737327
"Miniopterus_australis";3,14076682815999;3,14202510909635
"Miniopterus_medius";3,2290724089175;3,21372376165534
"Miniopterus_macrocneme";3,19536148105536;2,99493571791703
"Miniopterus_pusillus";3,02626814886234;2,83405271363561
"Miniopterus_oceanensis";2,93868872594062;2,45510374225428
"Miniopterus_tristis";3,02069444228002;2,82887689901355
"Miniopterus_maghrebensis";3,22423214209623;2,98538368637222
"Scoteanax_rueppellii";3,60060846441384;3,55741006747856
"Mimetillus_moloneyi";3,76604183862954;3,478769302157
"Phoniscus_jagorii";3,26506901501226;3,0992451431233
"Phoniscus_atrox";3,31665934748587;3,29448516820936
"Phoniscus_papuensis";3,62515226984111;3,32023157756743
"Phoniscus_aerosa";3,3716762187635;3,20526047700589
"Cistugo_seabrae";3,11887494307442;3,03362253652757
"Cistugo_lesueuri";3,30908949615235;3,14368226394353
"Eudiscoderma_thongareeae";3,35973584683914;3,2456756414041
"Eudiscopus_denticulus";3,44954965207128;3,16779235001882
"Nycticeius_humeralis";3,4322296605886;3,22838986795215
"Nycticeius_aenobarbus";3,38748245036264;3,19455787369526
"Nycticeius_cubanus";3,18117573412384;2,77330185736348
"Scotophilus_celebensis";3,20805191422527;2,77010044674459
"Scotophilus_collinus";3,07961609826309;2,74960883581039
"Scotophilus_kuhlii";3,07640412226245;2,9681749064039
"Scotophilus_viridis";2,87401624147354;2,49407230150882
"Scotophilus_nucella";3,1785223609986;2,92464809604231
"Scotophilus_leucogaster";3,25808932308708;3,21800248705184
"Scotophilus_heathii";3,21842391114526;3,12909023602421
"Scotophilus_marovaza";3,51673631387129;3,29698125246508
"Scotophilus_tandrefana";3,36635885714702;3,22726403553129
"Scotophilus_nigrita";3,46463880378434;3,18709772798937
"Scotophilus_robustus";3,60671328553916;3,14091095743392
"Scotophilus_livingstonii";3,62660358784536;3,02913746243357
"Scotophilus_borbonicus";3,60210539154454;3,03661561550287
"Scotophilus_ejetai";3,69037698172752;3,04405994250796
"Scotophilus_dinganii";3,728640105425;3,41754068490861
"Scotophilus_andrewreborii";3,88890168410724;3,85366624048582
"Scotophilus_trujilloi";3,93940509918465;3,8586727984894
"Scotophilus_nux";3,9834057460328;3,8406205180386
"Corynorhinus_rafinesquii";4,41769647566709;4,66467137854317
"Corynorhinus_townsendii";4,22725479484739;4,35756102974622
"Corynorhinus_mexicanus";3,88328542767918;4,25351195718147
"Euderma_maculatum";3,88328542767918;3,74854998430258
"Plecotus_balensis";4,1523233604614;3,71318366500529
"Plecotus_sacrimontis";3,90832578416448;3,56366920627881
"Plecotus_christii";3,87379757065821;3,61598709874408
"Plecotus_kolombatovici";3,5820192679205;3,38470715484089
"Plecotus_teneriffae";3,28186518193007;2,68006025172095
"Plecotus_austriacus";3,13769458756224;2,67515415376937
"Idionycteris_phyllotis";3,31812847597276;2,81195878174955
"Plecotus_auritus";3,5963701786478;3,15069117671322
"Plecotus_ognevi";3,80912933826263;3,55858943183753
"Plecotus_taivanus";3,79167463007167;3,54620210701189
"Plecotus_sardus";3,80911564136057;3,61092392022061
"Plecotus_macrobullaris";4,00558363790483;3,96902061328405
"Barbastella_leucomelas";3,94433125751179;3,9569280038495
"Barbastella_beijingensis";3,80647763861546;3,58279483623689
"Barbastella_barbastellus";3,68941013379434;3,50220398922418
"Rhogeessa_gracilis";3,66289824673953;3,33932611584769
"Rhogeessa_alleni";3,45980375535991;3,16995043304322
"Rhogeessa_mira";3,49340462780929;3,37017307501474
"Rhogeessa_hussoni";3,54731882731515;3,3560501825659
"Rhogeessa_parvula";3,19547932834917;2,91240704329251
"Rhogeessa_menchuae";3,15611347372154;2,96585845077095
"Rhogeessa_tumida";3,29631243226083;2,96263637939063
"Rhogeessa_minutilla";3,38965702857539;3,20483420601395
"Rhogeessa_aeneus";3,32608319936591;3,2362537276945
"Rhogeessa_bickhami";3,25406688275016;3,10992189363891
"Rhogeessa_io";3,95509547174014;3,48530904835357
"Rhogeessa_genowaysi";3,58978809207024;3,54759597688977
"Bauerus_dubiaquercus";3,36370416786327;3,17449839423422
"Glauconycteris_machadoi";3,1057531348192;2,73398217837133
"Pipistrellus_macrotis";3,27859097984785;3,42160248474565
"Eptesicus_kobayashii";3,54279761059107;3,4722332584618
"Antrozous_pallidus";3,44759452334482;3,24754358482932
"Otonycteris_hemprichii";3,30479523096232;2,73173867772018
"Lasiurus_egregius";3,30070368208548;3,06153484154305
"Lasiurus_cinereus";3,48344550078998;3,40067248658142
"Lasiurus_insularis";3,30822457116094;3,07600088677581
"Lasiurus_borealis";3,36283392718785;3,14443869791393
"Lasiurus_seminolus";3,38529602174429;3,34261540434313
"Lasiurus_minor";3,24380665925383;2,91223770162011
"Lasiurus_blossevillii";3,161155925002;2,77181161187409
"Lasiurus_atratus";3,41916681764568;3,11187048186152
"Lasiurus_castaneus";3,30623658084888;3,05103912221885
"Lasiurus_varius";3,20103152148366;3,0436731934418
"Lasiurus_intermedius";3,36988726554408;3,03604336549004
"Lasiurus_degelidus";3,24707502162541;2,86058325165828
"Lasiurus_ebenus";3,06293961299805;3,03137705941899
"Lasiurus_pfeifferi";3,1200843508226;2,93441661401501
"Lasiurus_xanthinus";3,0877027324549;2,93600255697543
"Lasiurus_ega";3,17308131130243;2,8761407992586
"Parastrellus_hesperus";3,01356018125557;2,85024884772474
"Pipistrellus_permixtus";2,9690697409797;2,91973267342268
"Pipistrellus_subflavus";2,90342473421928;2,72041681025431
"Pipistrellus_nanulus";2,79132019870685;2,67209158960946
"Pipistrellus_nathusii";2,80394000004438;2,50383880674775
"Eptesicus_guadeloupensis";2,8533919090643;2,34743638236111
"Pipistrellus_pygmaeus";2,95418106856048;2,72661374900712
"Eptesicus_japonensis";3,09172838662837;2,8408852246606
"Pipistrellus_hanaki";3,02012243942665;2,71248553376864
"Eptesicus_platyops";3,01443221380084;2,67925259244192
"Pipistrellus_pipistrellus";3,14704945365758;2,80822115058239
"Hesperoptenus_gaskelli";3,23751530788739;3,18901947136629
"Pipistrellus_hesperidus";3,20046538512633;3,02781009933625
"Pipistrellus_vordermanni";3,08528636703446;2,9088685642844
"Pipistrellus_musciculus";3,36465434347183;3,20222309155307
"Pipistrellus_kuhlii";3,42898706275358;3,17336247635441
"Eptesicus_andinus";3,44865745858175;3,3234778907005
"Pipistrellus_maderensis";3,59870703175557;3,39381103402189
"Pipistrellus_deserti";3,7249348958653;3,39381103402189
"Pipistrellus_coromandra";3,56075547994033;3,27120908530669
"Pipistrellus_tenuis";3,65790099301523;3,50180167473993
"Pipistrellus_collinus";3,39681242242286;3,07293409386424
"Pipistrellus_javanicus";3,32962081986003;2,95168282873717
"Pipistrellus_paterculus";2,96441226391818;2,99729369729873
"Pipistrellus_abramus";2,97877760685272;2,86395365674857
"Pipistrellus_ceylonicus";3,26093617549043;3,17765262788226
"Pipistrellus_stenopterus";3,27044138302694;3,13208539882314
"Eptesicus_floweri";3,09313072137413;2,83484640912036
"Glischropus_aquilus";3,01474632582967;2,78460840053588
"Glischropus_bucephalus";3,23553511286281;3,23999225367766
"Glischropus_tylopus";3,32738738262812;3,20110200346782
"Glischropus_javanus";3,74467518383006;3,61273641004368
"Nyctalus_plancyi";3,41671775494764;3,27104060287749
"Nyctalus_montanus";3,2642373500168;3,2926973091847
"Nyctalus_furvus";3,02468795521708;2,52916920435633
"Nyctalus_lasiopterus";3,02468795521708;2,56115064372628
"Nyctalus_aviator";3,08193294375703;2,81809385063042
"Nyctalus_noctula";3,02124230947738;2,69296665037693
"Nyctalus_leisleri";2,89864059294727;2,70885362162193
"Nyctalus_azoreum";3,00637967841624;3,10262271702286
"Pipistrellus_lophurus";2,92243251969122;2,78697937031151
"Scotoecus_hirundo";2,99803706012723;2,56884981014168
"Scotoecus_pallidus";3,16470656115313;2,70262393508112
"Scotoecus_albofuscus";3,29542964631303;2,83040132175018
"Pipistrellus_papuanus";3,15462884085835;2,77974966368601
"Pipistrellus_rueppellii";3,40899629331262;3,05375813347474
"Vespertilio_sinensis";3,12780753750901;2,64366974460562
"Vespertilio_murinus";3,21161796602086;3,00946093351019
"Glauconycteris_humeralis";3,34038965871838;3,24945026375919
"Tylonycteris_robustula";3,46042181524488;3,0294416641748
"Tylonycteris_pygmaeus";3,29001698704401;2,95139822795851
"Tylonycteris_pachypus";3,49193760089963;3,16645679199745
"Arielulus_societatis";3,4108643520493;3,01894659398384
"Eptesicus_dimissus";3,61211889428581;3,18265596262514
"Glauconycteris_superba";3,12183680408766;2,79736026388547
"Philetor_brachypterus";3,12606904988811;2,5164619279527
"Pipistrellus_anthonyi";3,26216656874204;2,76570100599797
"Glauconycteris_kenyacola";3,00998983898199;2,74565315539343
"Pipistrellus_crassulus";3,15160142284619;2,81106957833376
"Pipistrellus_eisentrauti";3,40604332884246;2,86247416038901
"Arielulus_torquatus";3,46101676220266;3,06743179827174
"Nycticeinops_schlieffeni";3,43005484526259;3,03010644903174
"Pipistrellus_imbricatus";3,47031304989577;2,9554861893985
"Pipistrellus_angulatus";3,60647423112951;3,12514389003821
"Vespadelus_douglasorum";3,57856268140405;3,38327068149397
"Vespadelus_troughtoni";3,61046621292497;3,89530203609717
"Vespadelus_pumilus";3,93779969892059;4,04828526802506
"Vespadelus_regulus";3,88858060417574;3,64718653964485
"Vespadelus_darlingtoni";4,1412862517124;4,08963924507412
"Vespadelus_baverstocki";4,11475624445479;3,80612320245728
"Vespadelus_caurinus";3,92905671405736;3,63104210167597
"Vespadelus_vulturnus";3,88392764643278;3,60067890235585
"Vespadelus_finlaysoni";4,11363361362958;3,70637310801078
"Chalinolobus_morio";3,92525969793622;3,5812435569881
"Pipistrellus_endoi";4,14585879228979;3,77839966853332
"Chalinolobus_gouldii";3,90419389406262;3,50592234359742
"Pipistrellus_inexspectatus";4,19618372151731;3,79989843632252
"Neoromicia_malagasyensis";4,42788955445595;4,21923419793542
"Neoromicia_robertsi";4,31559464395895;4,06338813622685
"Neoromicia_matroka";4,07701609102966;3,60504649377447
"Neoromicia_capensis";3,95956509211984;3,53903451491873
"Laephotis_namibensis";3,89017644696161;3,46405613740444
"Laephotis_angolensis";3,96944784568775;3,69639905290793
"Laephotis_wintoni";4,0984109013594;3,84332902239832
"Laephotis_botswanae";4,14077145879282;4,15265932241745
"Hypsugo_anchietae";3,77876291783385;3,49817899786722
"Hypsugo_lanzai";4,03378801704632;3,68860423685054
"Hypsugo_dolichodon";3,62368013030794;3,26593998906066
"Hypsugo_bemainty";3,87974002925115;3,60400146393016
"Neoromicia_flavescens";3,90531178787906;3,63877870865782
"Neoromicia_somalica";3,45035106123011;3,2135889945009
"Neoromicia_zuluensis";3,73437619445889;3,39848921855821
"Neoromicia_guineensis";3,67513969543949;3,49940226479639
"Neoromicia_roseveari";3,69836646119137;3,3826254770224
"Neoromicia_brunnea";3,68695826196113;3,81612149283917
"Neoromicia_rendalli";4,05411214243579;3,62772406553757
"Neoromicia_melckorum";3,65153865767917;3,25560342547461
"Neoromicia_tenuipinnis";3,55126015666281;2,86650525941203
"Neoromicia_nana";4,0347497912923;3,36186920060156
"Neoromicia_helios";4,37603357903603;3,73789380059426
"Chalinolobus_tuberculatus";4,37320329878124;3,92602020395863
"Glauconycteris_gleni";4,55947216613616;4,33699941279598
"Chalinolobus_nigrogriseus";4,91573747256032;4,62541792020363
"Pipistrellus_pulveratus";4,54228350439078;4,22168091647939
"Falsistrellus_mordax";4,52910912706986;3,83032920733186
"Falsistrellus_mackenziei";4,73275161336893;4,19313052019942
"Falsistrellus_tasmaniensis";4,64640166800724;4,31545785167602
"Falsistrellus_petersi";4,44251202333683;4,31717201394783
"Falsistrellus_affinis";4,60255191620004;4,34607612821569
"Pipistrellus_savii";4,79251709003636;4,37653976515534
"Pipistrellus_murrayi";5,02050413249211;4,54861893124542
"Arielulus_cuprosus";4,38117236843107;4,22974915115137
"Pipistrellus_alaschanicus";4,237467035169;3,73494169378354
"Nyctophilus_timoriensis";4,31937534168924;4,14129942196471
"Nyctophilus_howensis";4,22695749003493;3,98418356306799
"Nyctophilus_corbeni";4,61518449944604;4,11396254613404
"Nyctophilus_microdon";4,66202350007752;4,09969873102313
"Nyctophilus_microtis";4,62577698482022;4,14911554668436
"Nyctophilus_shirleyae";4,46985013158577;4,12002772909367
"Nyctophilus_geoffroyi";4,22252332902683;3,78773250924975
"Nyctophilus_heran";4,59094162545443;4,49953835819717
"Nyctophilus_nebulosus";4,2368022479253;4,17790152650387
"Nyctophilus_bifax";3,955238535961;3,84429895120048
"Nyctophilus_walkeri";4,35361353408185;4,18659319071704
"Nyctophilus_sherrini";4,34666671840567;3,71454962492035
"Nyctophilus_gouldi";4,02077610773024;3,40324279336741
"Nyctophilus_arnhemensis";4,15387033673693;3,68623346043819
"Pipistrellus_cadornae";4,21911939238266;3,94472236260704
"Pipistrellus_ariel";4,11339125588828;3,73976635312107
"Glauconycteris_poensis";4,13099471483859;3,6180344719194
"Glauconycteris_beatrix";4,03400210022481;3,71027566913421
"Hesperoptenus_blanfordi";4,09346750540584;3,77996174084493
"Pipistrellus_arabicus";4,19882800848317;4,48530282282866
"Eptesicus_nasutus";4,71407380631357;4,04807582018791
"Eptesicus_chiriquinus";4,73819007634477;4,17022594612787
"Glauconycteris_alboguttata";4,65434667129719;4,49403207636707
"Eptesicus_diminutus";4,42706809714992;4,49403207636707
"Eptesicus_brasiliensis";4,05606108965901;3,84266838771077
"Eptesicus_furinalis";4,2153760310352;4,04754506063532
"Pipistrellus_rusticus";4,2153760310352;3,94947594422271
"Chalinolobus_picatus";3,7564756702776;3,71746569706653
"Pipistrellus_kitcheneri";4,17259459478849;3,87484881712302
"Eptesicus_fuscus";4,28311720118426;4,80721007829302
"Hesperoptenus_tickelli";4,45700127569953;4,34501566025431
"Eptesicus_isabellinus";4,15008486230465;3,43621823675346
"Eptesicus_hottentotus";3,90283021361146;3,47451066489655
"Chalinolobus_neocaledonicus";3,79672013662928;3,35390339280999
"Histiotus_alienus";4,00451986552079;3,20297954529203
"Histiotus_macrotus";4,20393328825799;3,93369141890611
"Histiotus_magellanicus";4,10326686067334;3,67641111271968
"Histiotus_velatus";3,94505291000356;3,54721495963179
"Histiotus_montanus";4,26759480674283;3,93758048901393
"Histiotus_humboldti";4,49518009976463;3,96947129292228
"Histiotus_laephotis";4,46497616045928;4,27278222708591
"Eptesicus_lobatus";4,34028397867414;3,96016663265145
"Chalinolobus_dwyeri";4,47739970254876;3,99139558227522
"Eptesicus_gobiensis";4,67012669132206;4,69299561728718
"Eptesicus_bobrinskoi";4,05125982167021;4,25193489098689
"Eptesicus_serotinus";4,05186719814853;4,29560652674573
"Eptesicus_nilssonii";3,63647876186796;3,46418610556479
"Pipistrellus_westralis";3,74314940443725;3,46418610556479
"Eptesicus_bottae";4,14638706697686;3,800595144665
"Pipistrellus_minahassae";3,86584714492893;3,52754083588894
"Eptesicus_pachyomus";3,86089733342893;3,61838546181828
"Pipistrellus_aero";3,67655558467985;3,22603656569815
"Lasionycteris_noctivagans";3,78272679074368;3,27817073561418
"Ia_io";3,27653835726194;3,00356243905209
"Eptesicus_pachyotis";3,40281533627096;3,00165155135789
"Glauconycteris_curryae";3,60518441374674;3,33301042444973
"Pipistrellus_adamsi";3,75680095906049;3,75378720967956
"Pipistrellus_joffrei";4,23101726756156;4,10537226266596
"Scotomanes_ornatus";3,69312786339144;3,50082409642577
"Hesperoptenus_tomesi";3,69627979804138;3,31028301873499
"Eptesicus_tatei";3,61104696965322;3,58750523385357
"Pipistrellus_sturdeei";3,45436357069654;3,16106853869985
"Eptesicus_innoxius";3,52179904800008;3,34605005794667
"Arielulus_circumdatus";3,53109446505143;3,55734820102546
"Pipistrellus_wattsi";3,19867647120731;2,81927531940069
"Pipistrellus_raceyi";3,16574526335943;2,71498624440503
"Glauconycteris_egeria";3,25444479409055;2,78601087978416
"Glauconycteris_argentata";3,51474891658818;3,18202983049909
"Glauconycteris_variegata";3,58823835560887;3,5034896017903
"Hesperoptenus_doriae";3,60835011599156;3,61886510904433
"Arielulus_aureocollaris";3,08822816011176;3,04896165361283
"Kerivoula_cuprosa";2,95275766708438;2,51401288233663
"Kerivoula_picta";3,04966277028349;2,7494551771288
"Kerivoula_myrella";3,14532602025468;2,93431151423583
"Kerivoula_smithii";3,26300969204381;3,00793595956746
"Kerivoula_lenis";3,15760006576052;3,14598862765315
"Kerivoula_papillosa";3,28042238199953;3,00326482332
"Kerivoula_hardwickii";3,41212897477145;3,36344596852691
"Kerivoula_argentata";3,40982469123388;3,21471127714554
"Kerivoula_lanosa";3,25660117357325;2,94978679453919
"Kerivoula_titania";3,45312589500868;3,0366486337914
"Kerivoula_kachinensis";3,36947023349966;2,93629522423875
"Kerivoula_agnella";3,26917779524975;2,96226721102993
"Kerivoula_muscina";3,1438010666032;2,95609047395018
"Kerivoula_whiteheadi";3,3623620677083;3,28432539445393
"Kerivoula_krauensis";3,37985944340103;3,11377372290648
