"";"dietori";"activityori";"massori";"meanori"
"Vulpes vulpes";0,0295082158667306;0,000855956453590733;0,000114759884216197;0,0101596440681792
"Vulpes cana";0,0892042381415692;0,000230354772328301;9,75227662592448e-05;0,0298440385600523
"Vulpes chama";0,164649994547213;0,000230354772328301;0,000117222592293252;0,0549991906372782
"Vulpes corsac";0,0731507201077761;0,000230354772328301;0,000125233440361804;0,0245021027734887
"Vulpes ferrilata";0,00533890522363798;0,000230354772328301;0,000111819356501552;0,00189369311748928
"Vulpes rueppellii";0,134507366171001;0,000230354772328301;0,000112044070380095;0,0449499216712365
"Vulpes zerda";0,157629390096313;0,000230354772328301;9,09155856519986e-05;0,0526502201514311
"Vulpes bengalensis";0,164649994547213;0,000230354772328301;0,000131417421145654;0,0550039222468956
"Vulpes velox";0,00949366564673027;0,000855956453590733;0,000146027042439031;0,00349854971425334
"Vulpes lagopus";0,0900769230251013;0,00097660893086848;0,000154917676943345;0,0304028165443044
"Vulpes macrotis";0,0285831634406275;0,000230354772328301;0,00012295459914475;0,00964549093736685
"Vulpes pallida";0,148152410264387;0,000230354772328301;0,000124433463008283;0,0495023994999079
"Atelocynus microtis";0,096018410287849;0,000230354772328301;0,000157434000055994;0,0321353996867444
"Canis aureus";0,143499872625223;0,000855956453590733;0,000167808060369483;0,0481745457130611
"Canis latrans";0,0936673962904961;0,000855956453590733;0,000222970393555039;0,0315821077125473
"Canis lupus";0,00533890522363798;0,000855956453590733;0,000541074598164198;0,00224531209179764
"Canis mesomelas";0,234185344932833;0,000420223467052952;0,000123083993721012;0,0782428841312023
"Canis simensis";0,00533890522363798;0,000420223467052952;0,000149213793563671;0,00196944749475153
"Canis adustus";0,1237861411408;0,000230354772328301;0,000156049687881639;0,04139084853367
"Cerdocyon thous";0,0852590752240154;0,000230354772328301;0,000135213215340399;0,028541547737228
"Chrysocyon brachyurus";0,148152410264387;0,000855956453590733;0,000414842856975329;0,0498077365249844
"Cuon alpinus";0,0246376271514461;0,00151184539391172;0,000320330049307659;0,00882326753155516
