"";"Rb";"AV";"FV";"NN"
"Dolospingus fringilloides";0,00822942156149784;0,0448373311934097;0,0448328443194786;0
"Catamenia analis";0,00829885465515748;0,0454062662480524;0,0454017224407625;0
"Catamenia inornata";0,00816363615039236;0,0443017814330175;0,0442973481515772;0
"Catamenia homochroa";0,00827817929545793;0,0452365464683429;0,0452320196449196;0
"Tiaris obscurus";0,00838787675044503;0,0461410358640665;0,0461364185283451;0
"Tiaris canorus";0,00884336433809968;0,049950813500893;0,0499458149205367;0
"Tiaris olivaceus";0,00877340295840856;0,0493629536499915;0,0493580138967993;0
"Tiaris bicolor";0,00857005194834005;0,0476581798338969;0,047653410677504;0
"Tiaris fuliginosus";0,00817252307317063;0,0443738384408681;0,0443693979486795;0
"Loxipasser anoxanthus";0,00836470487082008;0,0459492857202578;0,0459446875729826;0
"Loxigilla portoricensis";0,00744079329591401;0,0392303352991262;0,0392264095175492;2,82416128221871e-05
"Loxigilla violacea";0,00766328399218053;0,0404726988742941;0,0404686487693332;9,01989071268317e-06
"Loxigilla noctis";0,00792403853674327;0,0423957363672911;0,042391493823874;0
"Diglossa baritula";0,00865953159042306;0,0484073896756532;0,0484025455457947;0
"Diglossa plumbea";0,00854182584349761;0,0474222855361654;0,0474175399857265;0
"Diglossa sittoides";0,00869089880893774;0,0486703737720489;0,048665503325359;0
"Diglossa venezuelensis";0,00824309701353323;0,0449491625677534;0,0449446645028512;1,31795088234611e-05
"Diglossa albilatera";0,0085643520336119;0,0476105291218442;0,0476057647338604;1,54988650755347e-05
"Diglossa gloriosissima";0,00811221742715906;0,0438861668750333;0,0438817751841622;0
"Diglossa lafresnayii";0,00796412838338025;0,0427081157074076;0,0427038419041746;0
"Diglossa mystacalis";0,00795113198707139;0,0426065549389736;0,0426022912989316;0
"Diglossa gloriosa";0,00841169856197627;0,0463384897114738;0,0463338526165362;0
"Diglossa humeralis";0,00818699865677837;0,0444914183833063;0,0444869661248871;2,55577860801583e-05
"Diglossa brunneiventris";0,00829885465515748;0,0454062662480524;0,0454017224407625;0
"Diglossa carbonaria";0,00841169856197627;0,0463384897114738;0,0463338526165362;0
"Diglossa duidae";0,00804671926562646;0,0433612612885597;0,0433569221250164;0
"Diglossa major";0,00766222568418429;0,0404654712316312;0,0404614218499409;0
"Diglossa indigotica";0,00813755848404608;0,0440907538079136;0,0440863416440181;0
"Diglossa glauca";0,00829885465515747;0,0454062662480524;0,0454017224407625;0
"Diglossa caerulescens";0,00807678812055513;0,0436016490197137;0,0435972858005583;0
"Diglossa cyanea";0,00789924170425677;0,0422039382842452;0,0421997149340716;2,14943405241926e-05
"Euneornis campestris";0,00796412838338025;0,0427081157074076;0,0427038419041746;0
"Melanospiza richardsoni";0,00771086606424493;0,0408035927386928;0,0407995095211666;0
"Geospiza magnirostris";0,00741274011248514;0,0391669832783779;0,0391630638364407;0
"Geospiza fortis";0,00760418287466605;0,0400812163395797;0,0400772054102952;0
"Geospiza fuliginosa";0,00807207753326636;0,0435639144784183;0,0435595550353603;0
"Geospiza difficilis";0,00826802169846067;0,045153265752159;0,0451487472626411;0
"Geospiza scandens";0,00764509158731378;0,0403496221024535;0,0403455843137912;0
"Geospiza conirostris";0,00751450879667461;0,0395511792068459;0,0395472213184033;0
"Platyspiza crassirostris";0,00740332266230719;0,0391586934896308;0,0391547748772532;0
"Camarhynchus psittacula";0,0078089842220671;0,0415183988928792;0,0415142441446662;0
"Camarhynchus pauper";0,00796412838338025;0,0427081157074076;0,0427038419041746;0
"Camarhynchus parvulus";0,00818153652633541;0,0444470262108707;0,0444425783947783;0
"Camarhynchus pallidus";0,00763195470297693;0,0402620764315414;0,0402580474035787;0
"Camarhynchus heliobates";0,0078450229466722;0,0417891991710578;0,0417850173238477;0
"Certhidea olivacea";0,00861389933960237;0,0480250859668396;0,048020280094132;0
"Pinaroloxias inornata";0,00819065806443899;0,04452117024853;0,0445167150128402;0
"Spiza americana";0,00754602623452038;0,0397252962868473;0,0397213209744999;1,6145445472654e-05
"Pheucticus chrysopeplus";0,00751539772194658;0,0431393632655359;0,0431350463073387;2,74008824119043e-05
"Pheucticus chrysogaster";0,00737703619141641;0,0404241575692108;0,0404201123217807;0
"Pheucticus tibialis";0,0074061170883023;0,041138437836689;0,0411343211111975;1,81247192236819e-05
"Pheucticus aureoventris";0,00736050264923833;0,039785560409284;0,039781579066303;0
"Pheucticus ludovicianus";0,00736659784952395;0,0393215638448203;0,0393176289339982;0
"Pheucticus melanocephalus";0,00735931508869004;0,0396374497397295;0,0396334832181905;1,09114040398803e-05
"Cardinalis cardinalis";0,00736486206194201;0,0393540345265318;0,039350096366367;1,74951763408301e-05
"Cardinalis phoeniceus";0,00737842706011588;0,0392090345331485;0,0392051108831402;0
"Cardinalis sinuatus";0,0074061205437574;0,0391601857472071;0,0391562669854992;6,62912760757139e-06
"Caryothraustes poliogaster";0,00736720278771589;0,0393119626095488;0,0393080286595229;0
"Caryothraustes canadensis";0,00741274011248514;0,0391669832783779;0,0391630638364407;0
"Parkerthraustes humeralis";0,00739134015606577;0,0391653868339256;0,0391614675517447;0
"Rhodothraupis celaeno";0,00739456895941419;0,0408760648826085;0,0408719744127914;0
"Periporphyrus erythromelas";0,00735967366847775;0,0397047733080517;0,0397008000494399;0
"Saltator grossus";0,00736171811974107;0,0394424239524964;0,0394384769471975;0
