"";"dietori";"activityori";"massori";"meanori"
"Necrosyrtes monachus";0,908788099762312;0,411358663115766;0,182520793538237;0,500889185472105
"Gyps africanus";0,9939476144384;0,411358663115766;0,284260709364948;0,563188995639705
"Gyps bengalensis";0,9939476144384;0,411358663115766;0,258720445350235;0,554675574301467
"Gyps indicus";0,9939476144384;0,411358663115766;0,286119710714453;0,563808662756206
"Gyps rueppellii";0,9939476144384;0,411358663115766;0,324695911422475;0,576667396325547
"Gyps himalayensis";0,9939476144384;0,411358663115766;0,365360225213217;0,590222167589128
"Gyps fulvus";0,9939476144384;0,411358663115766;0,325366310617564;0,57689086272391
"Gyps coprotheres";0,9939476144384;0,411358663115766;0,338714108585335;0,581340128713167
"Aegypius monachus";0,9939476144384;0,411358663115766;0,357833062291399;0,587713113281855
"Torgos tracheliotos";0,993833873287891;0,411358663115766;0,316498281936709;0,573896939446789
"Trigonoceps occipitalis";0,993833873287891;0,411358663115766;0,21863469097419;0,541275742459282
"Sarcogyps calvus";0,9939476144384;0,411358663115766;0,260926518284206;0,555410931946124
"Circaetus gallicus";0,978509558039545;0,415258282882436;0,167273006583351;0,520346949168444
"Circaetus pectoralis";0,917736394357091;0,411358663115766;0,15757474241709;0,495556599963316
"Circaetus cinereus";0,978509558039545;0,417520875765143;0,18273074923908;0,526253727681256
"Circaetus fasciolatus";0,927898372523902;0,384055476081253;0,130251845556024;0,48073523138706
"Circaetus cinerascens";0,926828039764892;0,386614779364439;0,136458943873822;0,483300587667718
"Terathopius ecaudatus";0,907899808597244;0,407892358536631;0,188974984597317;0,501589050577064
"Spilornis cheela";0,917736394357091;0,398913050955912;0,10045938788198;0,472369611064994
"Spilornis klossi";0,917736394357091;0,398913050955912;0,125443429588778;0,48069762496726
"Spilornis kinabaluensis";0,927898372523902;0,398913050955912;0,125443429588778;0,484084951022864
"Spilornis rufipectus";0,917736394357091;0,411358663115766;0,125443429588778;0,484846162353878
"Spilornis holospilus";0,917736394357091;0,398913050955912;0,108951774236186;0,475200406516396
"Spilornis elgini";0,969881395226814;0,411358663115766;0,122541467954828;0,501260508765803
"Dryotriorchis spectabilis";0,980787573671285;0,388680345896989;0,108340711602332;0,492602877056869
"Eutriorchis astur";0,976060363025171;0,350534264720014;0,171470187139577;0,499354938294921
"Circus aeruginosus";0,913528416985856;0,411358663115766;0,108880872508877;0,477922650870166
"Circus ranivorus";0,915879539973475;0,386001714503663;0,092675060623742;0,464852105033627
"Circus spilonotus";0,969999282911589;0,411358663115766;0,0971881142597849;0,49284868676238
"Circus approximans";0,904543714608323;0,411358663115766;0,112043647201207;0,475982008308432
"Circus maillardi";0,915275668053722;0,386001714503663;0,105754046371067;0,469010476309484
"Circus buffoni";0,969881395226814;0,411358663115766;0,0927106295857269;0,491316895976102
"Circus assimilis";0,969459142910497;0,411358663115766;0,0971710761484597;0,492662960724908
"Circus maurus";0,929173349029551;0,393418910749432;0,092852054100273;0,471814771293085
"Circus cyaneus";0,923476988168334;0,411358663115766;0,0819607263474984;0,472265459210533
"Circus cinereus";0,917773064363834;0,371303232592774;0,082625966017115;0,457234087657908
"Circus macrourus";0,875109268166918;0,411358663115766;0,0810957912665962;0,455854574183093
"Circus melanoleucos";0,929173349029551;0,411358663115766;0,0760997922622998;0,472210601469206
"Circus pygargus";0,929173349029551;0,411358663115766;0,0733251780219378;0,471285730055752
"Polyboroides typus";0,788435605668659;0,377925475889651;0,103347375801669;0,423236152453326
"Polyboroides radiatus";0,553707188095322;0,3655834139623;0,0981407398491088;0,339143780635577
"Kaupifalco monogrammicus";0,570682045763749;0,371303232592774;0,0697432813793872;0,337242853245303
"Melierax metabates";0,920282044258049;0,371303232592774;0,106607256507251;0,466064177786025
"Melierax poliopterus";0,935385714151029;0,391827383425118;0,103077583512788;0,476763560362978
"Melierax canorus";0,909127943062643;0,391827383425118;0,105732097456994;0,468895807981585
"Melierax gabar";0,929173349029551;0,47909672575228;0,0561246008652594;0,48813155854903
"Accipiter poliogaster";0,997045245074779;0,47909672575228;0,150804589452226;0,542315520093095
"Accipiter trivirgatus";0,861676767222002;0,358579300972746;0,0681298278158253;0,429461965336858
"Accipiter griseiceps";0,848216617058065;0,391827383425118;0,0665593397404335;0,435534446741206
"Accipiter tachiro";0,922828725480763;0,389652377651201;0,0807559308136507;0,464412344648538
"Accipiter castanilius";0,929173349029551;0,407914293767642;0,0544902674074296;0,463859303401541
"Accipiter badius";0,921127980834251;0,407914293767642;0,0508376724697635;0,459959982357219
"Accipiter butleri";0,94250962668371;0,411358663115766;0,0757396416520192;0,476535977150498
"Accipiter brevipes";0,702460492811442;0,47909672575228;0,0583824192130703;0,413313212592264
"Accipiter soloensis";0,927898372523902;0,411358663115766;0,0554779101363592;0,464911648592009
"Accipiter francesiae";0,553707188095322;0,350534264720014;0,0516350049177947;0,318625485911044
"Accipiter trinotatus";0,879969554294788;0,403113085954461;0,0529103671533998;0,44533100246755
"Accipiter novaehollandiae";0,772726888514281;0,395283630467264;0,0749980749073801;0,414336197962975
"Accipiter fasciatus";0,83516002182518;0,395283630467264;0,0784617260194366;0,436301792770627
"Accipiter melanochlamys";0,929173349029551;0,402698314355142;0,068125140955522;0,466665601446738
"Accipiter albogularis";0,970362923633492;0,411358663115766;0,0661996013352129;0,482640396028157
"Accipiter haplochrous";0,788408089899777;0,398080286554835;0,0599356825970768;0,415474686350563
"Accipiter rufitorques";0,888994954114498;0,393513558859725;0,0612919844534033;0,447933499142542
"Accipiter henicogrammus";0,772726888514281;0,39785968018295;0,0757396416520192;0,415442070116417
"Accipiter luteoschistaceus";0,764300205885235;0,411358663115766;0,0619270066243291;0,412528625208443
"Accipiter imitator";0,764300205885235;0,38813057340477;0,0629954440279642;0,405142074439323
"Accipiter poliocephalus";0,894217514987594;0,39785968018295;0,0620231225956376;0,451366772588727
"Accipiter princeps";0,703970629636621;0,411358663115766;0,0757396416520192;0,397022978134802
"Accipiter superciliosus";0,970362923633492;0,47909672575228;0,0462961613712904;0,498585270252354
"Accipiter collaris";0,975566980587707;0,47909672575228;0,0757396416520192;0,510134449330669
"Accipiter erythropus";0,762717497015799;0,388680345896989;0,047986341826373;0,399794728246387
"Accipiter minullus";0,861676767222002;0,411358663115766;0,0445431421482254;0,439192857495331
"Accipiter gularis";0,929173349029551;0,412708586831359;0,0493430124163552;0,463741649425755
"Accipiter virgatus";0,861676767222002;0,395283630467264;0,0488168518462686;0,435259083178512
"Accipiter nanus";0,548580286751445;0,38813057340477;0,0757396416520192;0,337483500602745
"Accipiter erythrauchen";0,974017267826523;0,39785968018295;0,054284437476284;0,475387128495252
"Accipiter cirrocephalus";0,929173349029551;0,434284860768149;0,0556080405636322;0,473022083453777
"Accipiter brachyurus";0,974017267826523;0,39785968018295;0,0523564951003083;0,474744481036594
"Accipiter rhodogaster";0,861676767222002;0,395283630467264;0,0565500015436224;0,437836799744296
"Accipiter madagascariensis";0,861676767222002;0,431735946511517;0,0575785696704142;0,450330427801311
"Accipiter ovampensis";0,974017267826523;0,505286714731602;0,0594945101396556;0,51293283089926
"Accipiter nisus";0,974017267826523;0,389652377651201;0,0627824014826134;0,475484015653446
"Accipiter rufiventris";0,929173349029551;0,387143211461816;0,0598827796891761;0,458733113393514
"Accipiter striatus";0,974017267826523;0,431735946511517;0,0507584789893821;0,485503897775807
"Accipiter chionogaster";0,974017267826523;0,377143776711514;0,0757396416520192;0,475633562063352
"Accipiter ventralis";0,974017267826523;0,431735946511517;0,0642951929326032;0,490016135756881
"Accipiter erythronemius";0,974017267826523;0,431735946511517;0,049964709524941;0,485239307954327
"Accipiter cooperii";0,971964737703918;0,362131528610845;0,0855510537838701;0,473215773366211
"Accipiter gundlachi";0,974017267826523;0,431735946511517;0,106643787612617;0,504132333983552
"Accipiter bicolor";0,974017267826523;0,39785968018295;0,070726489819308;0,480867812609594
"Accipiter chilensis";0,974017267826523;0,431735946511517;0,0794284813642244;0,495060565234088
"Accipiter melanoleucus";0,971964737703918;0,369077721302932;0,108492931064083;0,483178463356978
"Accipiter henstii";0,974017267826523;0,405919067734792;0,132515715859242;0,504150683806852
"Accipiter gentilis";0,971964737703918;0,411358663115766;0,120571833231482;0,501298411350389
"Accipiter meyerianus";0,974017267826523;0,47909672575228;0,113318175633357;0,522144056404053
"Erythrotriorchis buergersi";0,974017267826523;0,39785968018295;0,0985628228217567;0,490146590277077
"Erythrotriorchis radiatus";0,929173349029551;0,416152927072877;0,122024420725554;0,489116898942661
"Megatriorchis doriae";0,974017267826523;0,490174093869507;0,129393705879691;0,53119502252524
"Urotriorchis macrourus";0,974017267826523;0,359263282485232;0,0913346659303508;0,474871738747369
"Butastur rufipennis";0,471627085893568;0,411358663115766;0,0759466096596708;0,319644119556335
"Butastur teesa";0,773429347254083;0,411358663115766;0,0748832980403271;0,419890436136725
"Butastur liventer";0,772726888514281;0,411358663115766;0,07628058497186;0,420122045533969
"Butastur indicus";0,969881395226814;0,411358663115766;0,0840942459583522;0,488444768100311
"Geranospiza caerulescens";0,773429347254083;0,376580733956131;0,0724115299105442;0,407473870373586
"Leucopternis plumbeus";0,773542460775503;0,411358663115766;0,090431718898056;0,425110947596442
"Leucopternis schistaceus";0,97362871684034;0,411358663115766;0,129393705879691;0,504793695278599
"Leucopternis princeps";0,980787573671285;0,438231404643483;0,129393705879691;0,516137561398153
"Leucopternis melanops";0,980787573671285;0,368016976306361;0,0734630624816531;0,4740892041531
"Leucopternis kuhli";0,980787573671285;0,391965523924858;0,077774721627752;0,483509273074632
"Leucopternis lacernulatus";0,773429347254083;0,411358663115766;0,100274235557397;0,428354081975749
"Leucopternis semiplumbeus";0,935385714151029;0,411358663115766;0,0704417037815949;0,472395360349463
"Leucopternis albicollis";0,81912366646143;0,411358663115766;0,108852656820252;0,446444995465816
"Leucopternis occidentalis";0,702460492811442;0,393418910749432;0,105470683648684;0,400450029069853
"Leucopternis polionotus";0,969459142910497;0,411358663115766;0,100274235557397;0,493697347194553
"Buteogallus aequinoctialis";0,435284689782548;0,411358663115766;0,105285074870647;0,317309475922987
"Buteogallus anthracinus";0,772058144135957;0,368124758152143;0,127807514264025;0,422663472184042
"Buteogallus urubitinga";0,773095333430131;0,413487379866769;0,138701045279976;0,441761252858959
"Buteogallus meridionalis";0,81912366646143;0,411358663115766;0,116520777073808;0,449001035550335
"Parabuteo unicinctus";0,971964737703918;0,411358663115766;0,1194864015699;0,500936600796528
"Busarellus nigricollis";0,934464969932247;0,411358663115766;0,113508027969404;0,486443887005806
"Geranoaetus melanoleucus";0,971964737703918;0,411358663115766;0,195983294206327;0,52643556500867
"Harpyhaliaetus solitarius";0,978509558039545;0,371303232592774;0,218104354249866;0,522639048294062
"Harpyhaliaetus coronatus";0,969989066964198;0,411358663115766;0,216436353005423;0,532594694361796
"Buteo nitidus";0,865441845936705;0,39785968018295;0,0937412461261988;0,452347590748618
"Buteo magnirostris";0,690685942185477;0,358579300972746;0,0685925468163771;0,372619263324867
"Buteo lineatus";0,848216617058065;0,358579300972746;0,10095194386534;0,435915953965384
"Buteo ridgwayi";0,969235318822111;0,389652377651201;0,120596507034032;0,493161401169115
"Buteo platypterus";0,922828725480763;0,411358663115766;0,0878209992194356;0,474002795938655
"Buteo leucorrhous";0,788408089899777;0,411358663115766;0,0710060852072029;0,423590946074249
"Buteo brachyurus";0,974017267826523;0,524803472471279;0,0916943113484608;0,530171683882088
"Buteo albigula";0,974017267826523;0,358686419995411;0,0942643470374953;0,47565601161981
"Buteo swainsoni";0,808011897811509;0,389652377651201;0,125963854004888;0,441209376489199
"Buteo galapagoensis";0,910463263646847;0,411358663115766;0,137792352460699;0,486538093074437
"Buteo albicaudatus";0,909127943062643;0,411358663115766;0,121865096413507;0,480783900863972
"Buteo polyosoma";0,974017267826523;0,411358663115766;0,114703173327139;0,500026368089809
"Buteo albonotatus";0,969459142910497;0,368016976306361;0,11202370043108;0,483166606549313
"Buteo solitarius";0,830943762962476;0,358579300972746;0,0921295358837829;0,427217533273002
"Buteo jamaicensis";0,917773064363834;0,47909672575228;0,135629249360891;0,510833013159002
"Buteo ventralis";0,974017267826523;0,368016976306361;0,140890414860997;0,494308219664627
"Buteo buteo";0,971964737703918;0,411358663115766;0,11299326301327;0,498772221277651
"Buteo oreophilus";0,917773064363834;0,362272890429203;0,108569371161067;0,462871775318035
"Buteo brachypterus";0,921127980834251;0,371303232592774;0,0930305991395068;0,461820604188844
"Buteo rufinus";0,970362923633492;0,411358663115766;0,139479598835002;0,50706706186142
"Buteo hemilasius";0,929173349029551;0,411358663115766;0,150243105931127;0,496925039358815
"Buteo regalis";0,974017267826523;0,411358663115766;0,154363052120728;0,513246327687672
"Buteo lagopus";0,929910165792357;0,411358663115766;0,126169400363609;0,489146076423911
"Buteo auguralis";0,690685942185477;0,393418910749432;0,10577913527111;0,396627996068673
"Buteo augur";0,909127943062643;0,371303232592774;0,13551009115411;0,471980422269842
"Buteo archeri";0,703970629636621;0,371303232592774;0,120596507034032;0,398623456421142
"Buteo rufofuscus";0,909127943062643;0,353394051974787;0,159083631112526;0,473868542049985
"Morphnus guianensis";0,969235318822111;0,47909672575228;0,169638007761151;0,539323350778514
"Harpia harpyja";0,970362923633492;0,40820698946015;0,269259223319899;0,549276378804514
"Harpyopsis novaeguineae";0,970362923633492;0,40238487149345;0,178973729621703;0,517240508249548
"Pithecophaga jefferyi";0,970362923633492;0,374330127416475;0,278299768115188;0,540997606388385
"Ictinaetus malayensis";0,851564305245807;0,475847141671222;0,131153026381756;0,486188157766262
"Aquila pomarina";0,848216617058065;0,389652377651201;0,15027091344473;0,462713302717999
"Aquila clanga";0,891762398630418;0,368016976306361;0,187125771720164;0,482301715552314
"Aquila rapax";0,904543714608323;0,411358663115766;0,190417212353071;0,50210653002572
"Aquila nipalensis";0,974086679465928;0,411358663115766;0,208328363818671;0,531257902133455
"Aquila adalberti";0,971964737703918;0,411358663115766;0,216705449739313;0,533342950186332
"Aquila heliaca";0,969989066964198;0,411358663115766;0,22221109065197;0,534519606910645
"Aquila gurneyi";0,974017267826523;0,374330127416475;0,220084797702084;0,522810730981694
"Aquila chrysaetos";0,971757933645832;0,411358663115766;0,255101532394791;0,546072709718796
"Aquila audax";0,969922843389117;0,425549753492631;0,232401939360525;0,542624845414091
"Aquila verreauxii";0,971964737703918;0,387725429508004;0,25368278602116;0,537790984411027
"Aquila wahlbergi";0,927898372523902;0,391827383425118;0,103887131297268;0,474537629082096
"Aquila fasciatus";0,971964737703918;0,406012874579054;0,177975135127134;0,518650915803369
"Hieraaetus spilogaster";0,971964737703918;0,385745040249803;0,155854617846197;0,504521465266639
"Hieraaetus pennatus";0,936218767330245;0,411358663115766;0,117635463044523;0,488404297830178
"Hieraaetus morphnoides";0,909127943062643;0,406012874579054;0,114156171906202;0,4764323298493
"Hieraaetus ayresii";0,974017267826523;0,47909672575228;0,11638352665408;0,523165840077628
"Lophotriorchis kienerii";0,974017267826523;0,373730349478705;0,115880275793003;0,487875964366077
"Polemaetus bellicosus";0,970362923633492;0,371303232592774;0,247376822963519;0,529680993063262
"Spizaetus melanoleucus";0,970362923633492;0,42012011916267;0,119467009617462;0,503316684137875
"Lophaetus occipitalis";0,913528416985856;0,411358663115766;0,133558588959673;0,486148556353765
"Aquila africanus";0,974017267826523;0,49257502527114;0,132330837341198;0,532974376812954
"Nisaetus cirrhatus";0,969881395226814;0,368016976306361;0,156311463642732;0,498069945058636
"Nisaetus nipalensis";0,970362923633492;0,411358663115766;0,218269907965079;0,533330498238112
"Nisaetus alboniger";0,970362923633492;0,439641619837012;0,118073542071213;0,509359361847239
"Nisaetus bartelsi";0,970362923633492;0,371303232592774;0,151968531926815;0,49787822938436
"Nisaetus lanceolatus";0,970362923633492;0,371303232592774;0,151968531926815;0,49787822938436
"Nisaetus philippensis";0,974017267826523;0,371303232592774;0,139585665656281;0,494968722025193
"Nisaetus nanus";0,970362923633492;0,361955603516938;0,0971012066423397;0,47647324459759
"Spizaetus tyrannus";0,969235318822111;0,3655834139623;0,129843410554699;0,48822071444637
"Spizaetus ornatus";0,971964737703918;0,382752345911779;0,141286396662517;0,498667826759405
"Stephanoaetus coronatus";0,971964737703918;0,361955603516938;0,238091462243142;0,524003934487999
"Spizaetus isidori";0,974017267826523;0,471396945853979;0,220968703078209;0,555460972252904
"Sagittarius serpentarius";0,553707188095322;0,411358663115766;0,248832212181908;0,404632687797665
"Herpetotheres cachinnans";0,997045245074779;0,358579300972746;0,10256964929424;0,486064731780588
"Micrastur ruficollis";0,976060363025171;0,358686419995411;0,0572093498154891;0,463985377612024
"Micrastur plumbeus";0,687580607238286;0,411358663115766;0,0582413575687104;0,385726875974254
"Micrastur gilvicollis";0,702460492811442;0,384124279276447;0,0612919844534033;0,382625585513764
"Micrastur mirandollei";0,974017267826523;0,398226678565616;0,0963504206881496;0,48953145569343
"Micrastur semitorquatus";0,970362923633492;0,362272890429203;0,102416001954318;0,478350605339004
"Micrastur buckleyi";0,997045245074779;0,39785968018295;0,0887830466272383;0,494562657294989
"Daptrius ater";0,857165278579292;0,364806743301231;0,0777390219746374;0,433237014618387
"Ibycter americanus";0,435284689782548;0,382752345911779;0,102603588717947;0,306880208137425
"Phalcoboenus carunculatus";0,792924175124137;0,411358663115766;0,128823702915887;0,44436884705193
"Phalcoboenus megalopterus";0,787299076094567;0,411358663115766;0,115090813573426;0,437916184261253
"Phalcoboenus albogularis";0,787299076094567;0,411358663115766;0,116591850777108;0,438416529995814
