"";"Rb_median";"AV_median";"FV_median";"NNmed"
"Anas_poecilorhyncha";0,0110994937585029;0,973121767487672;0,973024387144683;0,030791474028146
"Anas_platyrhynchos";0,0110994583611103;0,973103648295872;0,973006269766072;0,031203734774144
"Anas_superciliosa";0,0110993947954287;0,973102666036023;0,973005287604518;0,0309547260966994
"Anas_strepera";0,0110996340573976;0,973072311937534;0,972974936543565;0,0245638902383495
"Anas_falcata";0,0110996060308176;0,973076010912721;0,972978635148594;0,029763923037728
"Anas_penelope";0,0110994408561483;0,973086874153839;0,972989497302627;0,0304644445966573
"Anas_sibilatrix";0,0110994408561483;0,97308132806126;0,972983951765046;0,0239184544417124
"Anas_americana";0,0110994382390523;0,973088725611986;0,9729913485755;0,0289614701574847
"Anas_puna";0,0110998143413282;0,973095222258384;0,972997844571777;0,0294126102607508
"Anas_versicolor";0,0110998304129488;0,97308130969838;0,972983933404005;0,0362916149400976
"Anas_platalea";0,0110999298352686;0,97308130969838;0,972983933404005;0,039191106851092
"Anas_clypeata";0,0110996181656426;0,973087626336359;0,972990249409877;0,0325421793300485
"Anas_rhynchotis";0,0110984243738424;0,97305380474528;0,972956431203326;0,0300564836838412
"Anas_smithii";0,0110984213363413;0,972984075371336;0,972886708807205;0,0226804278329262
"Anas_discors";0,0110984370862568;0,972985569435237;0,972888202721594;0,0226102573399928
"Anas_cyanoptera";0,0110984071483676;0,972989329187635;0,972891962097755;0,0213374532523573
"Anas_querquedula";0,0110984071483676;0,973048090926388;0,972950717956217;0,0247168045606038
"Anas_hottentota";0,0110988150884395;0,973034209798078;0,972936838216992;0,0224082172176846
"Anas_formosa";0,0110988150884395;0,973026808250824;0,97292943741041;0,0258425381023917
"Anas_wyvilliana";0,0110987973313106;0,973019702958127;0,972922332828741;0,027443380792006
"Tachyeres_leucocephalus";0,011098785595648;0,973003796235411;0,972906427697811;0,0219646627618424
"Tachyeres_patachonicus";0,011098948099754;0,973002081772457;0,972904713406423;0,0228328116829859
"Tachyeres_brachypterus";0,0110992408543958;0,97299983835317;0,972902470211636;0,0243999652717015
"Tachyeres_pteneres";0,0110992408543958;0,973019153235807;0,972921783161432;0,0269651582539667
"Lophonetta_specularioides";0,0110994112021748;0,973014042487664;0,972916672924722;0,0346079885579279
"Speculanas_specularis";0,0110993713217168;0,973034686404177;0,972937314775397;0,0316215580403647
"Amazonetta_brasiliensis";0,0110994782361784;0,973021692502856;0,972924322174376;0,0550681167228259
"Oxyura_australis";0,0111116084430347;0,973115495098745;0,973018115383435;0,0548164706717816
"Oxyura_leucocephala";0,0111114269753005;0,973110985829916;0,973013606565848;0,0682506599231359
