"";"Rb";"AV";"FV";"NN"
"Falsistrellus mordax";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Falsistrellus tasmaniensis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Falsistrellus affinis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Falsistrellus mackenziei";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris humeralis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris alboguttata";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris argentata";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris beatrix";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris curryae";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris gleni";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris kenyacola";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris machadoi";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris poensis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris superba";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris variegata";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Glauconycteris egeria";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Histiotus velatus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Histiotus alienus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Histiotus humboldti";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Histiotus laephotis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Histiotus magellanicus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Histiotus macrotus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Histiotus montanus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo kitcheneri";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo bodenheimeri";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo vordermanni";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo savii";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo pulveratus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo musciculus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo alaschanicus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo lophurus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo joffrei";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo imbricatus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo eisentrauti";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo cadornae";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo ariel";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo arabicus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo anthonyi";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo anchietae";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo macrotis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Hypsugo crassulus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Ia io";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Laephotis angolensis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Laephotis botswanae";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Laephotis namibensis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Laephotis wintoni";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Mimetillus moloneyi";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Philetor brachypterus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Tylonycteris robustula";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Tylonycteris pachypus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus caurinus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus darlingtoni";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus douglasorum";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus finlaysoni";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus pumilus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus regulus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus troughtoni";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus vulturnus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespadelus baverstocki";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespertilio murinus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Vespertilio sinensis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Antrozous pallidus";0,0131179972565532;0,678010507657227;0,677884950155809;0
"Bauerus dubiaquercus";0,0131179972565532;0,678010507657227;0,677884950155809;0
"Cistugo seabrae";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Cistugo lesueuri";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Lasionycteris noctivagans";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis nigricans";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis nesopolus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis nattereri";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis mystacinus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis macropus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis nipalensis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis occultus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis myotis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis muricola";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis morrisi";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis montivagus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis moluccarum";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis melanorhinus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis keenii";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis grisescens";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis hajastanicus";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis hasseltii";0,0127491453110918;0,656937942234991;0,656816287060503;0
"Myotis hermani";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis horsfieldii";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis hosonoi";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis ikonnikovi";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis martiniquensis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis keaysi";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis macrotarsus";0,0127491453110918;0,656937942234991;0,656816287060503;0
"Myotis laniger";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis leibii";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis levis";0,0125155360855715;0,643245120840603;0,643126001373781;0
"Myotis longipes";0,0125155360855715;0,643245120840603;0,643126001373781;0
